OBJ_VEGOBJEKT_ID;OBJ_TYPE_ID;OBJ_VERSJON;MET_FØRSTE_FOREKOMST;OBJ_STARTDATO;OBJ_SLUTTDATO;OBJ_SIST_MODIFISERT;EGS_ALVORLIGHETSGRAD_5074;EGS_ULYKKESDATO_5055;EGS_ULYKKESKLOKKESLETT_5056;EGS_UKEDAG_5054;EGS_MÅNED__NY__11898;EGS_ULYKKESKODE_5066;EGS_ANTALL_ENHETER__STK__5069;EGS_ANTALL_DREPTE_I_ULYKKEN__STK__5070;EGS_ANTALL_MEGET_ALVORLIG_SKADET__STK__5071;EGS_ANTALL_ALVORLIG_SKADET__STK__5072;EGS_ANTALL_LETTERE_SKADET__STK__5073;EGS_VEGTYPE_5075;EGS_STEDSFORHOLD_5076;EGS_FYSISK_MIDTDELER_MIDTREKKVERK_5758;EGS_FORSTERKET_VEGOPPMERKING_10736;EGS_DEKKETYPE_5077;EGS_FØREFORHOLD_5078;EGS_VÆRFORHOLD_5079;EGS_LYSFORHOLD_5080;EGS_KJØREFELTTYPE_5081;EGS_ANTALL_KJØREFELT__STK__5082;EGS_TETTSTED_5083;EGS_VEGBREDDE__M__5084;EGS_FARTSGRENSE__KM_H__5085;EGS_VINTERDRIFTSKLASSE__NY__11899;EGS_TEMPERATUR__ºC__5086;EGS_HISTORISK_VEGSTATUS_5163;EGS_HISTORISK_VEGKATEGORI_5115;EGS_HISTORISK_VEGNUMMER_5116;EGS_HISTORISK_HP_5117;EGS_HISTORISK_KILOMETERVERDI_5118;EGS_STEDFESTINGENS_NØYAKTIGHET_5120;EGS_GEOMETRI__PUNKT_5123;EGS_REGULERING_GANGFELT__NY__11904;EGS_REGULERING_VEGKRYSS__NY__11905;EGS_UID__NY__11906;EGS_UKEDAGSTYPE__NY__11907;EGS_ULYKKESTYPE__NY__11908;EGS_ULYKKESTYPE_UNDERKATEGORI__NY__11909;EGS_ÅR__NY__11910;EGS_ANTALL_ANDRE_ENHETER__NY___STK__11911;EGS_ANTALL_BUSS__NY___STK__11912;EGS_ANTALL_FOTGJENGERE__NY___STK__11913;EGS_ANTALL_LASTEBIL__NY___STK__11914;EGS_ANTALL_LETT_MC__NY___STK__11915;EGS_ANTALL_MC__NY___STK__11916;EGS_ANTALL_MOPED__NY___STK__11917;EGS_ANTALL_PERSONBIL__NY___STK__11918;EGS_ANTALL_SKINNEGÅENDE_MATERIELL__NY___STK__11919;EGS_ANTALL_LITEN_ELEKTRISK_MOTORVOGN__STK__12625;EGS_ANTALL_SYKKEL__NY___STK__11920;EGS_ANTALL_TRAKTOR__NY___STK__11921;EGS_ANTALL_UKJENTE_ENHETER__NY___STK__11922;EGS_ANTALL_VAREBIL__NY___STK__11923;EGS_ÅDT__NY__11924;EGS_ATK__INFLUENSSTREKNING__NY__11925;EGS_FARTSDEMPENDE_TILTAK__NY__11926;EGS_MC_SKINNE__NY__11927;EGS_VEGBELYSNING__NY__11928;EGS_FYLKENAVN__NY__11900;EGS_FYLKENUMMER__NY__11901;EGS_KOMMUNENAVN__NY__11902;EGS_KOMMUNENUMMER__NY__11903;EGS_HISTORISK_VEGFASE__NY__11937;EGS_HISTORISK_TRAFIKANTGRUPPE__NY__11935;EGS_HISTORISK_ARM__NY__11929;EGS_HISTORISK_VEGSTREKNING__NY__11938;EGS_HISTORISK_VEGDELSTREKNING__NY__11936;EGS_HISTORISK_METERVERDI__NY__11932;EGS_HISTORISK_KRYSSDEL__NY__11930;EGS_HISTORISK_KRYSSDEL_METERVERDI__NY__11931;EGS_HISTORISK_SIDEANLEGGSDEL__NY__11933;EGS_HISTORISK_SIDEANLEGGSDEL_METERVERDI__NY__11934;LOK_KOMMUNE;LOK_KOMMUNENUMMER;LOK_FYLKE;LOK_FYLKESNUMMER;LOK_RIKSVEGRUTE;LOK_KONTRAKTSOMRÅDE;VSR_VEGSYSTEMREFERANSE;VSR_VEGKATEGORI;VSR_FASE;VSR_VEGNUMMER;VSR_STREKNING;VSR_DELSTREKNING;VSR_FRA_METER;VSR_TIL_METER;LOK_VEGLENKESEKVENSID;LOK_STARTPOSISJON;LOK_SLUTTPOSISJON;LOK_RETNING;LOK_SIDEPOSISJON;LOK_KJØREFELT;LOK_TYPEVEG;LOK_LENGDE;REL_FORELDER;REL_BARN;GEOMETRI_1;GEOMETRI_2;GEO3;DDLat;DDLon;ORIG_OID
1024076806;570;1;1;13.04.2024;;06.06.2025 12:42;;13.04.2024;21:10:00;Lørdag;4;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;Ikke tettsted;4,800000000000000;60;Vinterdriftsklasse D;;;Fylkesveg;3250;;;;POINT (230061 6620992);Ukjent;Ikke i vegkryss;UID4110395800;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;1;0;0;0;0;0;0;0;0;0;700;Nei;Nei;;Nei;Vestfold;39;Holmestrand;3903;V;K;Nei;2;1;5708;;;;;Holmestrand;3903;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV3250 S2D1 m5708;Fylkesveg;Eksisterende;3250;2;1;5707,997999999999593;5707,997999999999593;1175788;0,63980194;0,63980194;;;;enkelBilveg;0;;571:1024076807;230063,073000000003958;6620990,966000000014901;;59,63933428N;010,20976675E;50
1024076810;570;1;1;17.04.2024;;06.06.2025 12:42;;17.04.2024;08:28:00;Onsdag;4;Påkjøring bakfra;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;7,500000000000000;50;Vinterdriftsklasse C;6;;Fylkesveg;3052;;;;POINT (226462 6566409);Ikke gangfelt;Ikke i vegkryss;UID4719746725;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;0;0;0;1;1;0;0;0;0;0;0;7000;Nei;Nei;;Ja;Vestfold;39;Sandefjord;3907;V;K;Nei;1;1;3223;;;;;Sandefjord;3907;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030,3920 Elektro Vestfold 2025-2030;FV3052 S1D1 m3223;Fylkesveg;Eksisterende;3052;1;1;3223,311999999999898;3223,311999999999898;1175648;0,34242719;0,34242719;;;;enkelBilveg;0;;571:1024076811,571:1024076813;226468,404999999998836;6566407,419999999925494;;59,14856073N;010,21572850E;51
1024076850;570;1;1;19.04.2024;;06.06.2025 12:42;;19.04.2024;14:29:00;Fredag;4;Møting i kurve;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;6,800000000000000;80;Vinterdriftsklasse D;5;;Fylkesveg;305;;;;POINT (223901 6570260);Ikke gangfelt;Ikke i vegkryss;UID6610981721;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3000;Nei;Nei;;Ja;Vestfold;39;Sandefjord;3907;V;K;Nei;2;1;3992;;;;;Sandefjord;3907;Vestfold;39;;3803 Vestfold syd 2022-2025,3820 Elektro øst 2021-2025,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030,3920 Elektro Vestfold 2025-2030;FV305 S2D1 m3992;Fylkesveg;Eksisterende;305;2;1;3992,382000000000062;3992,382000000000062;1175843;0,44109839;0,44109839;;;;enkelBilveg;0;;571:1024076772,571:1024076851;223903,712999999988824;6570260,814000000245869;;59,18138598N;010,16618002E;52
1024076908;570;1;1;21.04.2024;;06.06.2025 12:43;;21.04.2024;15:48:00;Søndag;4;Påkjøring bakfra;2;;;;;Motorveg;Vegstrekning utenfor kryss/avkjørsel;Ja;Midtoppmerking;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;4;Ikke tettsted;21,199999999999999;100;Vinterdriftsklasse A;10;;Europaveg;18;;;;POINT (228506 6607352);Ukjent;Ukjent;UID2579545932;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24500;Nei;Nei;;Nei;Vestfold;39;Holmestrand;3903;V;K;Nei;43;1;1005;;;;;Holmestrand;3903;Vestfold;39;RUTE3;9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025;EV18 S43D1 m1005;Europaveg;Eksisterende;18;43;1;1005,102999999999952;1005,102999999999952;2172084;0,82145338;0,82145338;;;;kanalisertVeg;0;;571:1024076909,571:1024076912;228497,390000000013970;6607351,571000000461936;;59,51627005N;010,19955240E;53
1024076910;570;1;1;28.03.2024;;06.06.2025 12:43;;28.03.2024;21:42:00;Torsdag;3;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;;;;;Motorveg;Tunnel (primært for motorkjøretøy);Ja;Kantoppmerking;Asfalt, oljegrus;Våt, bar veg;Dårlig sikt, nedbør;Mørkt med vegbelysning;Vanlig kjørefelt;4;Ikke tettsted;20,699999999999999;110;Vinterdriftsklasse A;5;;Europaveg;18;;;;POINT (226325 6570910);Ikke gangfelt;Ikke i vegkryss;UID3469017180;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;34240;Nei;Nei;;Ja;Vestfold;39;Sandefjord;3907;V;K;Nei;35;1;1812;;;;;Sandefjord;3907;Vestfold;39;RUTE3;9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025;EV18 S35D1 m1812;Europaveg;Eksisterende;18;35;1;1812,307999999999993;1812,307999999999993;2258382;0,73303196;0,73303196;;;;kanalisertVeg;0;;571:1024076911;226326,280999999988126;6570916,048000000417233;;59,18881720N;010,20759853E;54
1024076954;570;1;1;21.04.2024;;06.06.2025 12:43;;21.04.2024;22:10:00;Søndag;4;Møting på rett vegstrekning;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;Ikke tettsted;4,900000000000000;80;Vinterdriftsklasse D;7;;Fylkesveg;3178;;;;POINT (234934 6590869);Ukjent;Ikke i vegkryss;UID6560178658;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;350;Nei;Nei;;Nei;Vestfold;39;Tønsberg;3905;V;K;Nei;3;1;2156;;;;;Tønsberg;3905;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV3178 S3D1 m2156;Fylkesveg;Eksisterende;3178;3;1;2156,163000000000011;2156,163000000000011;1175887;0,30456195;0,30456195;;;;enkelBilveg;0;;571:1024076955,571:1024076960;234932,848999999987427;6590869,263000000268221;;59,37287027N;010,33329949E;55
1024077077;570;1;1;15.04.2024;;06.06.2025 12:44;;15.04.2024;17:42:00;Mandag;4;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;5,400000000000000;60;Vinterdriftsklasse D;10;;Fylkesveg;3160;;;;POINT (229631 6581666);Ukjent;Ikke i vegkryss;UID1015673309;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;800;Nei;Nei;;Ja;Vestfold;39;Sandefjord;3907;V;K;Nei;2;1;3796;;;;;Sandefjord;3907;Vestfold;39;;;KV51109 S2D1 m2193;Kommunal veg;Eksisterende;51109;2;1;2193,458000000000084;2193,458000000000084;1175734;0,94030708;0,94030708;;;;enkelBilveg;0;;571:1024077078;229626,777000000001863;6581667,923000000417233;;59,28715586N;010,25177882E;56
1024077099;570;1;1;22.04.2024;;06.06.2025 12:44;;22.04.2024;22:10:00;Mandag;4;Fotgjenger krysset kjørebanen foran høyresvingende kjøretøy i kryss;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);;Ukjent;Ukjent;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Tettsted;;30;;3;;Kommunal veg;16400;;;;POINT (227696 6564099);Ikke gangfelt;Vikepliktsregulert kryss (skilt 202, 204, 210);UID1078979953;Yrkesdøgn;Fotgjenger/akende;Fotgjenger krysset kjørebanen;2024;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;Nei;Nei;;Nei;Vestfold;39;Sandefjord;3907;V;K;Nei;1;1;384;;;;;Sandefjord;3907;Vestfold;39;;;KV16400 S1D1 m384;Kommunal veg;Eksisterende;16400;1;1;384,088999999999999;384,088999999999999;1148866;0,86816554;0,86816554;;;;enkelBilveg;0;;571:1024077100,571:1024077102;227694,102000000013504;6564094,326000000350177;;59,12864623N;010,23996135E;57
1024077104;570;1;1;04.04.2024;;06.06.2025 12:44;;04.04.2024;13:50:00;Torsdag;4;Uhell med uklart forløp mellom kjøretøy med samme kjøreretning;12;;;;;Motorveg;Tunnel (primært for motorkjøretøy);Ja;Ukjent;Asfalt, oljegrus;Delvis snø / isbelagt veg;Dårlig sikt, nedbør;Dagslys;Ukjent;4;Ikke tettsted;16,000000000000000;110;Vinterdriftsklasse A;0;;Europaveg;18;;;;POINT (237117 6593422);Ukjent;Ukjent;UID6867897869;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;2;0;0;0;6;0;0;0;0;0;4;27799;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;40;1;3017;;;;;Tønsberg;3905;Vestfold;39;RUTE3;9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025;EV18 S40D1 m3017;Europaveg;Eksisterende;18;40;1;3017,275000000000091;3017,275000000000091;1669395;0,03504298;0,03504298;;;;kanalisertVeg;0;;571:1024076998,571:1024076999,571:1024077002,571:1024077003,571:1024077005,571:1024077010,571:1024077012,571:1024077014,571:1024077016,571:1024077017,571:1024077105,571:1024077107;237129,399999999994179;6593431,112999999895692;;59,39717615N;010,36869178E;58
1024077125;570;1;1;21.02.2024;;06.06.2025 12:46;;21.02.2024;11:34:00;Onsdag;2;Møting på rett vegstrekning;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Våt, bar veg;Dårlig sikt, tåke eller dis;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;5,800000000000000;80;Vinterdriftsklasse D;4;;Fylkesveg;312;;;;POINT (222789 6605844);Ikke gangfelt;Ikke i vegkryss;UID6546079422;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1000;Nei;Nei;;Nei;Vestfold;39;Holmestrand;3903;V;K;Nei;5;1;6467;;;;;Holmestrand;3903;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV312 S5D1 m6467;Fylkesveg;Eksisterende;312;5;1;6467,125000000000000;6467,125000000000000;1175569;0,54887099;0,54887099;;;;enkelBilveg;0;;571:1024077127,571:1024077131;222787,815000000002328;6605845,018000000156462;;59,49905459N;010,10098449E;59
1024077340;570;1;1;06.02.2024;;06.06.2025 12:48;;06.02.2024;16:42:00;Tirsdag;2;Påkjøring bakfra;6;;;;;Motorveg;Vegstrekning utenfor kryss/avkjørsel;Ja;Både midt- og kantoppmerking;Asfalt, oljegrus;Snø / isbelagt veg;Dårlig sikt, nedbør;Mørkt med vegbelysning;Vanlig kjørefelt;4;Ikke tettsted;25,199999999999999;110;Vinterdriftsklasse A;0;;Europaveg;18;;;;POINT (226162 6569344);Ukjent;Ikke i vegkryss;UID3548104328;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;0;0;0;0;6;0;0;0;0;0;0;26000;Nei;Nei;;Ja;Vestfold;39;Sandefjord;3907;V;K;Nei;35;1;221;;;;;Sandefjord;3907;Vestfold;39;RUTE3;9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025;EV18 S35D1 m221;Europaveg;Eksisterende;18;35;1;221,430000000000007;221,430000000000007;2258468;0,8440635;0,8440635;;;;kanalisertVeg;0;;571:1024077341,571:1024077348,571:1024077350,571:1024077357,571:1024077359,571:1024077364;226168,168000000005122;6569341,059000000357628;;59,17462077N;010,20681904E;60
1024077804;570;1;1;08.01.2024;;06.06.2025 12:52;;08.01.2024;07:00:00;Mandag;1;Påkjøring bakfra;2;;;;;Vanlig veg/gate;Rundkjøring;Nei;Ukjent;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Tettsted;7,400000000000000;50;;-15;;Fylkesveg;310;;;;POINT (244188 6595009);Gangfelt i kryss;Vikepliktsregulert kryss (skilt 202, 204, 210);UID9016279435;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;5000;Nei;Nei;;Nei;Vestfold;39;Horten;3901;V;K;Ja;3;10;1459;;;;;Horten;3901;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV310 S3D10 m1460;Fylkesveg;Eksisterende;310;3;10;1459,746000000000095;1459,746000000000095;1175559;0,06507549;0,06507549;;;;kanalisertVeg;0;;571:1024077805,571:1024077806;244181,138000000006286;6595006,303999999538064;;59,41562005N;010,49060109E;61
1024077927;570;1;1;09.01.2024;;06.06.2025 12:53;;09.01.2024;13:14:00;Tirsdag;1;Påkjøring bakfra;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;8,400000000000000;60;Vinterdriftsklasse D;-8;;Fylkesveg;3140;;;;POINT (239650 6591344);Ikke gangfelt;Vikepliktsregulert kryss (skilt 202, 204, 210);UID4288735132;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1000;Nei;Nei;;Ja;Vestfold;39;Horten;3901;V;K;Nei;1;1;17;;;;;Horten;3901;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV3140 S1D1 m17;Fylkesveg;Eksisterende;3140;1;1;17,460000000000001;17,460000000000001;1827291;0,03078207;0,03078207;;;;kanalisertVeg;0;;571:1024077928,571:1024077929;239651,931000000011409;6591346,951000000350177;;59,38008690N;010,41549298E;62
1024078038;570;1;1;19.01.2024;;06.06.2025 12:54;;19.01.2024;10:30:00;Fredag;1;Møting på rett vegstrekning;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;8,199999999999999;60;Vinterdriftsklasse B;-15;;Fylkesveg;3176;;;;POINT (237086 6584587);Ikke gangfelt;Ikke i vegkryss;UID7390671644;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1300;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;9976;;;;;Tønsberg;3905;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV3176 S1D1 m9976;Fylkesveg;Eksisterende;3176;1;1;9975,909999999999854;9975,909999999999854;1175815;0,09149367;0,09149367;;;;enkelBilveg;0;;571:1024078039,571:1024078046;237079,953000000008615;6584590,116000000387430;;59,31801066N;010,37861578E;63
1024078086;570;1;1;21.01.2024;;06.06.2025 12:54;;21.01.2024;19:50:00;Søndag;1;Møting i kurve;3;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, nedbør;Mørkt med vegbelysning;Ukjent;2;Ikke tettsted;8,199999999999999;60;;1;;Fylkesveg;310;;;;POINT (242049 6597687);Ukjent;Ikke i vegkryss;UID5907438914;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2024;0;0;0;0;0;0;0;3;0;0;0;0;0;0;7196;Nei;Nei;;Ja;Vestfold;39;Horten;3901;V;K;Nei;2;1;1039;;;;;Horten;3901;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV310 S2D1 m1039;Fylkesveg;Eksisterende;310;2;1;1038,790999999999940;1038,790999999999940;1175851;0,66569031;0,66569031;;;;enkelBilveg;0;;571:1024077996,571:1024078087,571:1024078093;242046,288000000000466;6597684,376000000163913;;59,43829054N;010,44988372E;64
1024079347;570;1;1;26.01.2024;;06.06.2025 12:55;;26.01.2024;18:52:00;Fredag;1;Påkjøring bakfra;3;;;;;Vanlig veg/gate;4 armet kryss (X-kryss);Ja;Ukjent;Asfalt, oljegrus;Våt, bar veg;Dårlig sikt forøvrig;Mørkt med vegbelysning;Vanlig kjørefelt;4;Tettsted;15,500000000000000;60;Vinterdriftsklasse A;4;;Fylkesveg;308;;;;POINT (238659 6577442);Ikke gangfelt;Signalregulert kryss;UID7784134525;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;1;0;0;0;0;0;2;0;0;0;0;0;0;26684;Nei;Nei;;Ja;Vestfold;39;Færder;3911;V;K;Nei;3;1;3090;;;;;Færder;3911;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV308 S3D1 m3090;Fylkesveg;Eksisterende;308;3;1;3090,378999999999905;3090,378999999999905;1175848;0,05599802;0,05599802;;;;kanalisertVeg;0;;571:1024079348,571:1024079350,571:1024079354;238663,407000000006519;6577442,956000000238419;;59,25501566N;010,41497395E;65
1024079368;570;1;1;25.01.2024;;06.06.2025 12:55;;25.01.2024;15:39:00;Torsdag;1;Fotgjenger krysset kjørebanen i gangfelt utenfor kryss;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ja;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;11,800000000000001;40;Vinterdriftsklasse C;1;;Fylkesveg;303;;;;POINT (220523 6556416);Skiltet gangfelt utenfor kryss;Ikke i vegkryss;UID4862066725;Yrkesdøgn;Fotgjenger/akende;Fotgjenger krysset kjørebanen;2024;0;0;1;0;0;0;0;1;0;0;0;0;0;0;6000;Nei;Ja;;Ja;Vestfold;39;Larvik;3909;V;K;Nei;1;1;7452;;;;;Larvik;3909;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030,3920 Elektro Vestfold 2025-2030;FV303 S1D1 m7452;Fylkesveg;Eksisterende;303;1;1;7452,341999999999643;7452,341999999999643;1175837;0,35742404;0,35742404;;;;kanalisertVeg;0;;571:1024079369,571:1024079370;220527,227000000013504;6556412,799999999813735;;59,05526823N;010,12498491E;66
1024079421;570;1;1;15.02.2024;;06.06.2025 12:57;;15.02.2024;15:24:00;Torsdag;2;Møting i kurve;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;8,400000000000000;80;Vinterdriftsklasse B;0;;Fylkesveg;32;;;;POINT (206561 6585149);Ikke gangfelt;Ikke i vegkryss;UID4032353990;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2278;Nei;Nei;;Nei;Vestfold;39;Larvik;3909;V;K;Nei;4;1;3042;;;;;Larvik;3909;Vestfold;39;;3805 Grenland 2021-2026,3820 Elektro øst 2021-2025,3851 Grønt Grenland 2022-2026,3920 Elektro Vestfold 2025-2030;FV32 S4D1 m3042;Fylkesveg;Eksisterende;32;4;1;3042,463999999999942;3042,463999999999942;1175479;0,51282963;0,51282963;;;;enkelBilveg;0;;571:1024079422,571:1024079425;206560,842999999993481;6585149,311999999918044;;59,30292847N;009,84380487E;67
1024079451;570;1;1;27.04.2024;;06.06.2025 12:57;;27.04.2024;13:55:00;Lørdag;4;Avsvinging til venstre foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;4 armet kryss (X-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;9,900000000000000;30;Vinterdriftsklasse A;;;Fylkesveg;308;;;;POINT (238405 6578590);Gangfelt i kryss;Signalregulert kryss;UID8122844073;Helgedøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2024;0;0;0;0;0;1;0;1;0;0;0;0;0;0;15648;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;3;1;1711;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV308 S3D1 m1711;Fylkesveg;Eksisterende;308;3;1;1710,509000000000015;1710,509000000000015;1175548;0,65718952;0,65718952;;;;enkelBilveg;0;;571:1024079452,571:1024079459;238403,000000000000000;6578591,500000000000000;;59,26513607N;010,40903665E;68
