Stop;StopName;Kommunenavn;Lon;Lat;PublicLineNo;Reisende;Year;Month
33987;Borre;Horten;10,456075;59,380007;75;2;2024;2
32359;Knausen;Larvik;10,054239;59,074680;214;1;2024;7
29568;Dansrudveien;Drammen;10,233144;59,717392;96;4;2024;7
30527;Ranvik ungdomsskole;Sandefjord;10,214549;59,116409;173;140;2024;6
31317;Skinmo;Larvik;10,131358;59,116504;1295;1;2024;1
32234;Kleivbrottet;Holmestrand;10,319175;59,478931;46;208;2024;11
33377;Dronningens gate;Sandefjord;10,220319;59,131970;1451;62;2024;9
32605;Kverken;Larvik;10,063149;59,083364;3;297;2024;8
33090;Teien Verningen;Larvik;10,089411;59,089387;3;37;2024;7
33972;Falkensten;Horten;10,439810;59,439229;2;4;2024;9
31918;Holme;Færder;10,425593;59,098339;2;7;2024;8
31454;Larvik sentrumsterminal 2;Larvik;10,028871;59,054077;1144;2;2024;2
32928;Orheim;Sandefjord;10,179536;59,303237;1644;1;2024;12
31761;Ludvig Løvaas gate 30;Horten;10,461549;59,410785;71;200;2024;11
32070;Meieriet;Sandefjord;10,198802;59,143028;1159;10;2024;5
32245;Movik;Færder;10,427576;59,167441;113B;112;2024;5
32185;Kjærnåsveien trafo;Færder;10,402457;59,241786;1562;1;2024;4
30491;Ramberg;Holmestrand;10,297290;59,500474;45;146;2024;1
30637;Tre Lykter;Sandefjord;10,219595;59,127350;1227;1;2024;10
32290;Snipetorp;Færder;10,373097;59,195681;2;17;2024;4
33226;Dalsrudåsen;Holmestrand;10,204327;59,607813;95;41;2024;6
32981;Oserød;Færder;10,436965;59,198576;1557;73;2024;3
30944;Sandefjord vgs.;Sandefjord;10,202927;59,133051;135;260;2024;11
32599;Store Bergan skole;Sandefjord;10,207171;59,101057;1234;42;2024;9
33110;Tempokrysset;Sandefjord;10,212401;59,136409;150;389;2024;3
33188;Dal Dalsroaveien;Sandefjord;10,055768;59,327882;1563;56;2024;2
32910;Tønsberg sykehus;Tønsberg;10,416740;59,272554;115;354;2024;2
31958;Holmestrandtoppen;Holmestrand;10,297328;59,488921;46;180;2024;12
30913;Nordre Jarlsberg Brygge;Holmestrand;10,267523;59,566568;1830;2;2024;9
30581;Torrud syd;Holmestrand;10,005339;59,622700;43;22;2024;6
30862;Sagmyra;Sandefjord;10,137337;59,214664;150;265;2024;5
30797;Tvedalenkrysset;Larvik;9,888484;59,001031;1304;30;2024;4
34044;Fetja;Sandefjord;10,318671;59,183808;1651;142;2024;3
33991;Borre ungdomsskole;Horten;10,449832;59,380291;1188;277;2024;2
33930;Fabrikkdammen;Holmestrand;10,214090;59,664538;95;11;2024;1
30509;Ramnes skole;Tønsberg;10,244603;59,355956;1672;152;2024;10
33727;Berger kafe;Drammen;10,370359;59,543045;1817;1;2024;11
31326;Haugtuft;Sandefjord;10,226123;59,191929;1206;1;2024;10
106323;Huken;Larvik;9,982766;59,010043;1104;25;2024;9
31600;Vårnes;Sandefjord;10,335528;59,204646;130;23;2024;8
31004;Gåserud;Larvik;9,908346;59,349821;214;3;2024;5
33409;Astoria;Færder;10,407797;59,242540;N02;1;2024;4
30509;Ramnes skole;Tønsberg;10,244603;59,355956;1521;213;2024;4
31614;Hemsenga;Tønsberg;10,373669;59,346844;126;32;2024;1
33341;Anildrød;Færder;10,411147;59,201645;1546;97;2024;1
31941;Østli;Larvik;10,050259;59,072025;11;16;2024;11
33674;Bergan;Færder;10,437999;59,209622;113B;26;2024;12
33666;Berg syd Ramnes;Tønsberg;10,248289;59,356417;1655;1;2024;6
31987;Holtan nordre;Sandefjord;10,257218;59,109497;1288;7;2024;1
31631;Ynglingeveien;Horten;10,449205;59,382356;70;218;2024;10
31038;Sauehaugen;Holmestrand;10,215601;59,624051;95;14;2024;9
32910;Tønsberg sykehus;Tønsberg;10,416740;59,272554;111;317;2024;6
31683;Lindås;Larvik;9,988316;59,179611;214;105;2024;5
33077;Indre havn;Sandefjord;10,240130;59,128108;3;618;2024;3
106142;Klokkerjordet skole;Holmestrand;10,212441;59,586635;1820;94;2024;2
30891;Sand camping;Holmestrand;10,353809;59,453408;1902;1;2024;12
30533;Rasmussens gate;Horten;10,478490;59,410507;71;64;2024;7
99830;Larvik bibliotek;Larvik;10,032054;59,056057;214;2;2024;3
34160;Buerstranda;Sandefjord;10,255622;59,095281;168;22;2024;3
33920;Goksjø;Sandefjord;10,176467;59,171992;150;2;2024;3
33743;Eklund;Sandefjord;10,336153;59,210269;130;223;2024;2
30828;Røråstoppen skole;Tønsberg;10,277270;59,371416;1512;5;2024;11
31847;Hogsnes helsehus;Tønsberg;10,358109;59,268256;130;85;2024;7
32981;Oserød;Færder;10,436965;59,198576;1557;83;2024;5
33843;Bjørnefaret;Holmestrand;10,262927;59,497456;47;47;2024;6
31438;Lardal skole;Larvik;9,965069;59,400663;1350;83;2024;4
33521;Fritzøe Brygge;Larvik;10,020730;59,050435;1302;21;2024;4
31294;Skauen gård;Færder;10,402974;59,146763;2;9;2024;2
33120;Pedersgata;Horten;10,469244;59,403090;2;668;2024;1
33110;Tempokrysset;Sandefjord;10,212401;59,136409;1287;4;2024;4
32234;Kleivbrottet;Holmestrand;10,319175;59,478931;46;139;2024;3
31693;Ås Jarlsberggata;Tønsberg;10,358136;59,290515;120;276;2024;9
32750;Stålerød;Sandefjord;10,115301;59,296483;1564;4;2024;3
31226;Vear nord;Tønsberg;10,362854;59,261848;129;7;2024;1
31335;Skipperveien;Tønsberg;10,496928;59,281102;116B;408;2024;1
33737;Gipø barnehage;Færder;10,414838;59,222222;1560;1;2024;11
30697;Grindløkka;Færder;10,412311;59,246980;1577;13;2024;11
31995;Øya;Larvik;10,061100;59,044607;1136;1;2024;10
31966;Løve bru;Larvik;10,153998;59,063217;4;125;2024;10
107320;Stavern sykehjem;Larvik;10,025581;58,998829;1102;1;2024;6
32553;Stenmalen;Tønsberg;10,411638;59,275457;2;645;2024;6
30841;Gudum;Holmestrand;10,281492;59,497693;42;1;2024;5
33183;Tjodalyng skole;Larvik;10,125527;59,055209;1125;368;2024;3
33314;Dolvenhøyda;Larvik;9,895686;59,006568;1308;11;2024;1
30950;Gutu;Holmestrand;10,232965;59,649684;96;143;2024;6
33660;Galleberg skole;Holmestrand;10,214603;59,627182;95;29;2024;4
33159;Tinghaug;Færder;10,406818;59,224236;2;243;2024;7
32626;Fredrik Stangsgate vest;Sandefjord;10,296094;59,223277;129;42;2024;4
32964;Ormestadvika;Sandefjord;10,255525;59,112823;3;246;2024;2
33083;Innlaget;Tønsberg;10,487759;59,301152;1537;8;2024;8
30519;Ranvik;Sandefjord;10,219705;59,116778;1;262;2024;3
34166;Bugården ungdomsskole;Sandefjord;10,186757;59,133617;135;41;2024;9
31995;Øya;Larvik;10,061100;59,044607;1142;4;2024;5
32710;Langerød Sem;Tønsberg;10,321942;59,274602;1159;37;2024;3
31007;Sandvikaveien;Larvik;10,076697;59,023281;210;117;2024;3
30622;Ringveien Lønneveien;Sandefjord;10,236114;59,142950;139;4;2024;6
30466;Granholmen;Sandefjord;10,214488;59,092034;1;591;2024;6
31720;Hillestad gård;Larvik;10,020757;58,990262;1104;1;2024;5
32170;Kjærnås;Færder;10,406853;59,240226;1671;4;2024;4
30798;Grønneberg;Larvik;10,090103;59,050300;1116;6;2024;3
33120;Pedersgata;Horten;10,469244;59,403090;1479;7;2024;12
32113;Skorge;Sandefjord;10,224369;59,133557;1219;6;2024;1
31065;Klokkerjordet;Holmestrand;10,212497;59,588463;1801;2;2024;6
33077;Indre havn;Sandefjord;10,240130;59,128108;3;630;2024;4
33770;Elgestad;Færder;10,407591;59,231781;1664;2;2024;3
32032;Marthinsen;Larvik;9,976446;59,059476;207;12;2024;3
33150;Jarlsberg travbane;Tønsberg;10,366829;59,281480;1456;7;2024;10
32158;Mistelteinen;Tønsberg;10,485492;59,283552;116A;2025;2024;10
32923;Hvitstein;Tønsberg;10,223467;59,416354;1930;19;2024;10
33441;Framnes Rødvang;Sandefjord;10,233252;59,117535;1269;5;2024;12
32067;Kinn;Drammen;10,390285;59,582102;93;1;2024;5
31463;Larvik stasjon;Larvik;10,030126;59,050651;1;359;2024;5
33333;Kilen øst;Tønsberg;10,430800;59,273626;116B;224;2024;4
31098;Semstoppen;Færder;10,418786;59,217312;1551;2;2024;3
32675;Landsrød;Færder;10,388622;59,177621;1572;1;2024;12
33625;Eikeveien;Færder;10,420272;59,245105;100;19;2024;5
31942;Østli;Larvik;10,049226;59,071391;3;44;2024;9
30969;Ulvø;Færder;10,447508;59,202233;1551;77;2024;5
32918;Syrbekk Eikveien;Tønsberg;10,421720;59,297528;1689;16;2024;12
31096;Valleåsen;Tønsberg;10,267158;59,363223;120;24;2024;9
33078;Indre havn;Sandefjord;10,239486;59,128108;161;184;2024;5
30717;Tufte;Sandefjord;10,345135;59,237716;1638;1;2024;4
32543;Nes;Sandefjord;10,088368;59,328884;1564;35;2024;4
30499;Ramdal syd;Færder;10,391044;59,260163;116B;3;2024;9
31645;Herstad;Færder;10,408041;59,236521;2;577;2024;5
33877;Glennetoppen;Færder;10,387139;59,138766;1677;25;2024;3
30901;Tømmereik;Færder;10,437843;59,176561;113B;52;2024;4
32388;Mågerø verft;Færder;10,433831;59,152633;1609;3;2024;2
33512;Barkost;Tønsberg;10,190348;59,472748;1913;2;2024;4
33944;Gon;Færder;10,397017;59,109944;22;49;2024;4
33024;Oterbekk;Færder;10,451769;59,196289;1557;84;2024;3
31143;Varden ungdomsskole;Sandefjord;10,255275;59,121459;1251;55;2024;9
32552;Stenmalen;Tønsberg;10,411541;59,275577;1591;4;2024;4
30541;Reiersen;Holmestrand;10,285950;59,552542;1817;105;2024;4
31886;Holm;Larvik;10,115096;59,107332;1364;11;2024;10
33438;Auli;Tønsberg;10,341453;59,283759;124;3;2024;9
33065;Teie torv;Færder;10,418661;59,251358;113A;1156;2024;2
31666;Hesby;Tønsberg;10,316307;59,281247;124;127;2024;3
31063;Sem;Tønsberg;10,330410;59,282700;1709;27;2024;1
32710;Langerød Sem;Tønsberg;10,321942;59,274602;1159;61;2024;1
33261;Alonso;Sandefjord;10,279858;59,143811;1202;34;2024;12
33831;Engebukta;Holmestrand;10,273687;59,561541;93;18;2024;9
34043;Breidablikk ungdomsskole;Sandefjord;10,228608;59,145795;138;14;2024;6
33291;Amundrødveien Kjærnåsveien;Færder;10,388005;59,240165;116B;15;2024;10
30592;Gressbanen;Tønsberg;10,414739;59,282550;113B;658;2024;8
30448;Prinsegata;Larvik;10,031480;59,051082;207;1;2024;4
107202;Åskollen nord;Tønsberg;10,343978;59,298442;1570;3;2024;4
34093;Briskeveien Nedre Haslevei;Sandefjord;10,239308;59,139635;1246;2;2024;3
30928;Sandefjord rådhus;Sandefjord;10,219466;59,129324;1146;32;2024;2
33113;Peder Bogensgate;Sandefjord;10,208933;59,136136;1291;6;2024;1
33391;Dunihagen;Holmestrand;10,222211;59,582853;93;31;2024;6
32008;Mariås;Drammen;10,387610;59,626220;1816;23;2024;2
31063;Sem;Tønsberg;10,330410;59,282700;1709;7;2024;11
30409;Pipenholt;Sandefjord;10,103626;59,201033;1216;2;2024;9
30757;Rødberg;Larvik;10,016516;59,033481;1110;1;2024;6
32154;Kjær søndre;Tønsberg;10,438401;59,347920;2;43;2024;5
30422;Prestbøen;Sandefjord;10,137696;59,227055;1215;19;2024;3
33665;Berg skole;Larvik;9,873300;58,986590;1306;42;2024;3
32553;Stenmalen;Tønsberg;10,411638;59,275457;1582;53;2024;2
30593;Gressbanen;Tønsberg;10,414224;59,282168;1592;135;2024;4
107555;Tønsberg rutebilstasjon 18;Tønsberg;10,412759;59,269880;21;175;2024;2
32963;Sørby;Sandefjord;10,281411;59,234439;1640;117;2024;12
107545;Tønsberg rutebilstasjon 7;Tønsberg;10,411962;59,269685;112;423;2024;9
30675;Roveveien;Holmestrand;10,287728;59,494789;46;7;2024;8
105826;Horten rutebilstasjon 3;Horten;10,485395;59,414848;70;2441;2024;2
33938;Fagerheim skole;Horten;10,379632;59,424934;74;42;2024;1
32072;Kirkebakken Borre;Horten;10,459459;59,382756;75;38;2024;11
33352;Dreggveien;Færder;10,447421;59,208934;N113;1;2024;10
31852;Hogsnesbakken;Tønsberg;10,366360;59,270493;129;6;2024;6
33317;Andebuveien;Tønsberg;10,324911;59,281938;1701;14;2024;11
32081;Kirkevoll;Tønsberg;10,278287;59,417673;1942;1;2024;10
30833;Gudruns vei;Tønsberg;10,457563;59,277608;1656;47;2024;1
33446;Ausrød;Larvik;10,030987;58,994674;206;68;2024;11
32081;Kirkevoll;Tønsberg;10,278287;59,417673;1682;51;2024;10
32835;Huseby;Larvik;10,117646;59,054184;1;97;2024;6
30946;Sandefjord vgs. II;Sandefjord;10,201219;59,131996;1217;1;2024;12
33725;Ekeneskrysset;Færder;10,430979;59,233146;113B;157;2024;11
29357;Mads Wiels plass;Drammen;10,217712;59,733350;96;27;2024;9
31364;Vestfjordveien 23;Færder;10,400147;59,244816;100;24;2024;12
31352;Haukerød Raveien;Sandefjord;10,191547;59,148771;1217;76;2024;12
30574;Ringdal;Larvik;10,119022;59,110134;1295;7;2024;6
32081;Kirkevoll;Tønsberg;10,278287;59,417673;1938;47;2024;5
33768;Gjelstad;Sandefjord;10,232724;59,111434;1288;3;2024;1
32456;Stadion;Holmestrand;10,302325;59,484191;46;187;2024;1
31713;Åsbakken;Tønsberg;10,353120;59,294779;117;17;2024;3
31641;Yttersøveien;Larvik;10,056192;59,063497;210;96;2024;2
34096;Bruaskauen;Færder;10,437765;59,226274;1553;5;2024;10
30963;Sandeåsen;Tønsberg;10,449610;59,281472;118;156;2024;9
31783;Hjemseng øst;Færder;10,446421;59,220753;1623;42;2024;6
31319;Haugsjordet;Færder;10,398012;59,121793;1664;39;2024;5
29616;Lindumveien;Drammen;10,252700;59,688800;96;134;2024;12
32518;Steinsholt;Larvik;9,882580;59,312056;214;7;2024;12
33061;Paletten;Horten;10,461559;59,349871;1;639;2024;7
31464;Vindalblokkene;Sandefjord;10,245604;59,117093;1290;3;2024;2
31562;Lerskall;Sandefjord;10,136744;59,295220;124;4;2024;12
32889;Svinevika;Larvik;10,222524;59,050240;1117;8;2024;8
31429;Heian nord;Tønsberg;10,274059;59,343212;1513;3;2024;5
30422;Prestbøen;Sandefjord;10,137696;59,227055;150;41;2024;5
33230;Kallerud;Larvik;9,944915;59,386321;214;7;2024;4
33414;Fossheim;Sandefjord;10,248018;59,291362;1524;2;2024;3
33617;Fylkeshuset;Tønsberg;10,415538;59,266240;113A;494;2024;12
31166;Sjue sag;Sandefjord;10,134633;59,372506;124;35;2024;11
32017;Holtane;Færder;10,401767;59,144589;2;39;2024;7
32384;Solløkka;Sandefjord;10,293404;59,143602;163;334;2024;4
30927;Tønsberg stasjon;Tønsberg;10,410007;59,271440;1500;66;2024;12
34027;Bredholt;Sandefjord;10,277995;59,218099;1643;14;2024;10
32716;Stubberød;Larvik;10,060209;59,078984;3;149;2024;5
31328;Skinnane;Tønsberg;10,263167;59,412096;1933;18;2024;4
34079;Brendsrød;Tønsberg;10,312469;59,267589;1700;319;2024;4
33706;Bergangata;Larvik;9,894336;59,289170;1330;26;2024;1
33639;Føske;Holmestrand;10,261422;59,465146;1918;2;2024;12
31846;Hogsnes helsehus;Tønsberg;10,358179;59,268314;1636;18;2024;10
33955;Fagerliveien;Holmestrand;10,305007;59,482298;45;15;2024;8
31466;Heimdalkrysset Hegnaveien;Sandefjord;10,248684;59,132772;161;40;2024;7
32594;Kvelde skole;Larvik;9,968242;59,191571;1372;6;2024;6
33821;Enge;Larvik;9,915537;59,291873;1344;4;2024;4
32483;Nanset skole;Larvik;10,039382;59,063775;11;1;2024;9
32483;Nanset skole;Larvik;10,039382;59,063775;214;46;2024;9
31966;Løve bru;Larvik;10,153998;59,063217;4;60;2024;8
31831;Hof barnehage;Holmestrand;10,077546;59,539227;41;4;2024;5
32235;Moveien;Sandefjord;10,194245;59,145413;1159;16;2024;1
32739;Nyveien Jernbanegaten;Holmestrand;10,317204;59,487532;42;312;2024;1
32909;Tønsberg sykehus;Tønsberg;10,417558;59,272913;116A;291;2024;8
33377;Dronningens gate;Sandefjord;10,220319;59,131970;1289;17;2024;5
33380;Foldvik bru;Larvik;9,972955;58,995731;206;2;2024;11
99831;Sandefjord rutebilstasjon 9;Sandefjord;10,221848;59,134876;1218;56;2024;10
32829;Svarstad bussgarasjen;Larvik;9,956722;59,400986;44;40;2024;10
31782;Åskollen Gilde;Tønsberg;10,345334;59,295998;1500;6;2024;4
32088;Melsom skole;Sandefjord;10,339377;59,231526;1666;51;2024;9
33312;Andebu skole;Sandefjord;10,172605;59,305631;1603;104;2024;11
32030;Skjæret;Færder;10,424834;59,241726;113A;235;2024;10
33604;Beles vei;Tønsberg;10,458621;59,279385;118;16;2024;5
33139;Thor Heyerdahl vgs.;Larvik;10,053735;59,050051;1339;21;2024;5
33110;Tempokrysset;Sandefjord;10,212401;59,136409;135;34;2024;4
31314;Verdun;Færder;10,455419;59,209667;1623;7;2024;9
32483;Nanset skole;Larvik;10,039382;59,063775;214;3;2024;7
31258;Skarphagaveien;Færder;10,421329;59,236509;100;36;2024;7
32221;Sletten;Holmestrand;10,244560;59,503753;1922;1;2024;5
32654;Nordre alle;Tønsberg;10,418523;59,289210;1678;3;2024;3
31585;Hem;Larvik;10,201925;59,076380;1135;2;2024;12
33390;Dunihagen;Holmestrand;10,222939;59,582710;1828;1;2024;11
31636;York;Sandefjord;10,310307;59,140564;163;11;2024;10
33664;Gallebergsvingen;Holmestrand;10,218358;59,622363;95;12;2024;9
33229;Aldershvile;Tønsberg;10,461956;59,245676;111;28;2024;6
33965;Borgen syd;Sandefjord;10,221421;59,297011;124;3;2024;3
33391;Dunihagen;Holmestrand;10,222211;59,582853;1826;4;2024;3
32781;Huken;Larvik;9,983123;59,010504;1107;23;2024;3
32081;Kirkevoll;Tønsberg;10,278287;59,417673;1682;56;2024;11
31980;Holtan gård;Sandefjord;10,260758;59,104210;3;51;2024;2
107542;Tønsberg rutebilstasjon 4;Tønsberg;10,411784;59,269772;115;4331;2024;12
32289;Munken kino;Larvik;10,033538;59,049808;1338;5;2024;2
105701;Sandefjord rutebilstasjon 5;Sandefjord;10,222408;59,134460;1151;192;2024;1
30533;Rasmussens gate;Horten;10,478490;59,410507;70;269;2024;10
33861;Alfred Engnes vei;Holmestrand;10,324872;59,536546;1830;1;2024;6
32288;Munken kino;Larvik;10,033122;59,050059;208;16;2024;4
33079;Teiehøyden;Færder;10,414234;59,250910;2;1397;2024;1
34132;Brår;Tønsberg;10,255665;59,369206;1522;8;2024;12
33078;Indre havn;Sandefjord;10,239486;59,128108;1269;8;2024;10
33727;Berger kafe;Drammen;10,370359;59,543045;1830;2;2024;8
30945;Sandefjord vgs. II;Sandefjord;10,201128;59,132260;1257;1;2024;4
31511;Viriklia;Sandefjord;10,209637;59,124150;173;7;2024;2
32255;Kleppåker;Larvik;10,185120;59,059056;1117;1;2024;12
32755;Stålerødvannet;Sandefjord;10,122794;59,295372;124;6;2024;12
32714;Nykirke;Horten;10,384824;59,424574;74;28;2024;11
30984;Sandskje;Sandefjord;10,311181;59,202968;1248;1;2024;10
32178;Kjærnåsveien Vestfjordveien;Færder;10,405838;59,242145;100;1;2024;7
31232;Skallestad;Færder;10,443262;59,205028;1560;2;2024;4
33492;Fredtun;Larvik;10,028307;58,992624;1;287;2024;4
32583;Stokke stasjon;Sandefjord;10,300683;59,220895;1246;22;2024;3
32340;Knapstad;Tønsberg;10,333486;59,388244;1185;1;2024;3
30554;Revetal;Tønsberg;10,264833;59,370448;1180;18;2024;3
32616;Kvieveien;Færder;10,446129;59,080853;2;3;2024;12
33210;Kaldnes Hasselveien;Tønsberg;10,406112;59,261215;116B;184;2024;10
33141;Bøen;Sandefjord;10,096938;59,345751;1564;3;2024;3
32963;Sørby;Sandefjord;10,281411;59,234439;1625;595;2024;10
30982;Gårdbo;Tønsberg;10,484745;59,277524;116B;245;2024;7
31065;Klokkerjordet;Holmestrand;10,212497;59,588463;1826;30;2024;10
32040;Holtet;Larvik;9,855383;58,977448;1308;16;2024;5
30770;Grytingen;Sandefjord;10,296585;59,245209;1648;95;2024;3
107542;Tønsberg rutebilstasjon 4;Tønsberg;10,411784;59,269772;1505;242;2024;1
30643;Treidene;Færder;10,403838;59,077955;1572;14;2024;9
31748;Åsgården;Horten;10,455377;59,350454;1170;1;2024;6
33133;Petterødveien;Færder;10,446999;59,190046;1554;3;2024;3
32603;Storevar;Sandefjord;10,330791;59,201369;1665;1;2024;11
32126;Kjelleparken legevakt;Tønsberg;10,396554;59,284588;1500;3;2024;9
32553;Stenmalen;Tønsberg;10,411638;59,275457;113B;430;2024;9
32738;Horten rutebilstasjon 1;Horten;10,485774;59,415163;1173;10;2024;5
31481;Laskenkrysset;Sandefjord;10,182899;59,143923;1282;1;2024;2
30459;Tolvsrød;Tønsberg;10,472095;59,272192;116B;978;2024;1
31805;Hjertnespromenaden;Sandefjord;10,223480;59,129596;161;478;2024;9
32369;Solliveien;Larvik;10,018692;59,016506;1109;1;2024;4
33106;Teishverven;Tønsberg;10,480541;59,342598;1170;16;2024;2
30510;Granly skole;Tønsberg;10,417443;59,290690;1588;294;2024;2
31001;Unneberg;Sandefjord;10,252000;59,148932;1239;34;2024;12
30612;Ringveien Krokmoveien;Sandefjord;10,175444;59,131493;135;33;2024;8
31063;Sem;Tønsberg;10,330410;59,282700;124;132;2024;8
33408;Fossan;Tønsberg;10,258449;59,385282;121;2;2024;7
32063;Meieriet;Sandefjord;10,199738;59,142493;1215;2;2024;12
33881;Blåskjellveien syd;Færder;10,456108;59,213515;113B;48;2024;12
32909;Tønsberg sykehus;Tønsberg;10,417558;59,272913;116B;209;2024;9
32545;Kullerød;Sandefjord;10,213839;59,176881;1206;1;2024;4
32730;Stuerød;Tønsberg;10,404120;59,316939;1689;1;2024;4
32514;Steinerskolen i Vestfold;Færder;10,394979;59,240752;1562;79;2024;11
34070;Brekkebakken;Holmestrand;10,255662;59,571951;93;43;2024;6
32632;Fredrik Stangsgate øst;Sandefjord;10,300227;59,222629;1641;4;2024;3
30554;Revetal;Tønsberg;10,264833;59,370448;1512;1;2024;8
31267;Haug nedre;Færder;10,404254;59,122113;1677;12;2024;8
32149;Kjær;Horten;10,441775;59,351508;1487;7;2024;12
30722;Råel øvre;Tønsberg;10,453967;59,266082;115;505;2024;7
32436;Mørkassel;Holmestrand;10,355774;59,537609;93;3;2024;5
32739;Nyveien Jernbanegaten;Holmestrand;10,317204;59,487532;46;1204;2024;10
32120;Kjelle;Tønsberg;10,403776;59,279683;1;303;2024;5
32649;Nordre alle;Tønsberg;10,418307;59,288738;1670;6;2024;3
30813;Grønseth;Holmestrand;10,083562;59,527231;44;5;2024;9
31072;Sem kirke;Tønsberg;10,385237;59,291971;120;16;2024;9
30926;Sandefjord rutebilstasjon 1;Sandefjord;10,222073;59,134411;163;2;2024;5
32703;Stuabrua;Holmestrand;10,075654;59,552782;43;6;2024;3
98698;Skrivergården;Larvik;10,036003;59,059995;1360;5;2024;1
31557;Lersbryggen;Holmestrand;10,246139;59,577370;1800;5;2024;9
32319;Klopp smie;Tønsberg;10,293441;59,339662;1513;24;2024;8
31999;Marienborgveien;Færder;10,421884;59,242169;100;1;2024;5
31231;Vear rundkjøringa;Tønsberg;10,363750;59,264887;1709;2;2024;3
31056;Vaktberg;Sandefjord;10,304883;59,209139;130;143;2024;3
33322;Anders Rørholtsvei;Tønsberg;10,426766;59,281719;110;21;2024;7
30528;Ranvik ungdomsskole;Sandefjord;10,212926;59,116218;1232;425;2024;2
31066;Klokkerjordet;Holmestrand;10,212430;59,588516;96;729;2024;10
31212;Vear legesenter;Tønsberg;10,362295;59,265555;130;417;2024;6
33987;Borre;Horten;10,456075;59,380007;1172;21;2024;5
31766;Ludvig Løvaas gate 44;Horten;10,460389;59,412371;71;269;2024;5
31787;Åsly;Sandefjord;10,336783;59,225014;1634;8;2024;5
34085;Breviklia;Færder;10,437070;59,173569;113B;19;2024;1
33916;Godaker;Holmestrand;10,251718;59,501277;47;37;2024;2
33986;Borgheim ungdomsskole;Færder;10,406426;59,225812;1552;160;2024;10
31067;Valby;Larvik;10,094582;59,052015;1121;1;2024;8
31787;Åsly;Sandefjord;10,336783;59,225014;1665;5;2024;5
30762;Grythekrysset;Sandefjord;10,247830;59,268447;1648;7;2024;2
32394;Solstadbakken;Larvik;10,033455;59,006698;4;29;2024;9
31837;Øgården;Sandefjord;10,216414;59,096840;1161;3;2024;6
33489;Fredheim;Færder;10,408693;59,151698;2;2;2024;4
30876;Tveteneåsen;Larvik;9,991934;59,035733;1303;59;2024;10
33990;Farmandsveien;Tønsberg;10,406534;59,275890;121;6;2024;1
