VEGOBJEKT-ID;TYPE-ID;VERSJON;FØRSTE FOREKOMST;STARTDATO;SLUTTDATO;SIST MODIFISERT;ALVORLIGHETSGRAD;ULYKKESDATO;ULYKKESKLOKKESLETT;UKEDAG;MÅNED (NY);ULYKKESKODE;ANTALL ENHETER (STK);ANTALL DREPTE I ULYKKEN (STK);ANTALL MEGET ALVORLIG SKADET (STK);ANTALL ALVORLIG SKADET (STK);ANTALL LETTERE SKADET (STK);VEGTYPE;STEDSFORHOLD;FYSISK MIDTDELER/MIDTREKKVERK;FORSTERKET VEGOPPMERKING;DEKKETYPE;FØREFORHOLD;VÆRFORHOLD;LYSFORHOLD;KJØREFELTTYPE;ANTALL KJØREFELT (STK);TETTSTED;VEGBREDDE (M);FARTSGRENSE (KM/H);VINTERDRIFTSKLASSE (NY);TEMPERATUR (ºC);HISTORISK VEGSTATUS;HISTORISK VEGKATEGORI;HISTORISK VEGNUMMER;HISTORISK HP;HISTORISK KILOMETERVERDI;STEDFESTINGENS NØYAKTIGHET;GEOMETRI, PUNKT;REGULERING GANGFELT (NY);REGULERING VEGKRYSS (NY);UID (NY);UKEDAGSTYPE (NY);ULYKKESTYPE (NY);ULYKKESTYPE UNDERKATEGORI (NY);ÅR (NY);ANTALL ANDRE ENHETER (NY) (STK);ANTALL BUSS (NY) (STK);ANTALL FOTGJENGERE (NY) (STK);ANTALL LASTEBIL (NY) (STK);ANTALL LETT MC (NY) (STK);ANTALL MC (NY) (STK);ANTALL MOPED (NY) (STK);ANTALL PERSONBIL (NY) (STK);ANTALL SKINNEGÅENDE MATERIELL (NY) (STK);ANTALL LITEN ELEKTRISK MOTORVOGN (STK);ANTALL SYKKEL (NY) (STK);ANTALL TRAKTOR (NY) (STK);ANTALL UKJENTE ENHETER (NY) (STK);ANTALL VAREBIL (NY) (STK);ÅDT (NY);ATK, INFLUENSSTREKNING (NY);FARTSDEMPENDE TILTAK (NY);MC-SKINNE (NY);VEGBELYSNING (NY);FYLKENAVN (NY);FYLKENUMMER (NY);KOMMUNENAVN (NY);KOMMUNENUMMER (NY);HISTORISK VEGFASE (NY);HISTORISK TRAFIKANTGRUPPE (NY);HISTORISK ARM (NY);HISTORISK VEGSTREKNING (NY);HISTORISK VEGDELSTREKNING (NY);HISTORISK METERVERDI (NY);HISTORISK KRYSSDEL (NY);HISTORISK KRYSSDEL METERVERDI (NY);HISTORISK SIDEANLEGGSDEL (NY);HISTORISK SIDEANLEGGSDEL METERVERDI (NY);LOK.KOMMUNE;LOK.KOMMUNENUMMER;LOK.FYLKE;LOK.FYLKESNUMMER;LOK.RIKSVEGRUTE;LOK.KONTRAKTSOMRÅDE;LOK.VEGSYSTEMREFERANSE;LOK.VEGKATEGORI;LOK.FASE;LOK.VEGNUMMER;LOK.STREKNING;LOK.DELSTREKNING;FRA METER;TIL METER;VEGLENKESEKVENSID;STARTPOSISJON;SLUTTPOSISJON;STREKNING.RETNING;SIDEPOSISJON;KJØREFELT;TYPEVEG;LENGDE;MOR;BARN;GEOMETRI;GEOMETRI_2;GEOMETRI_3
1019212517;570;1;1;28.06.2023;;2024-06-03T20:04:14;;28.06.2023;11:08:00;Onsdag;6;Fotgjenger gikk langs vegen og ble påkjørt av ryggende kjøretøy;2;;;;;Vanlig veg/gate;Annet (P-plass, torv, o. l.);;Ukjent;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Annet;2;Tettsted;;30;;;;Kommunal veg;99999;;;;POINT (226909 6564317);Ukjent;Ukjent;UID0601295290;Yrkesdøgn;Fotgjenger/akende;Fotgjenger langs vegen eller i kjørebanen;2023;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;Nei;Nei;;Nei;Vestfold;39;Sandefjord;3907;F;K;Nei;1;1;0;;;;;Lebesby;5624;Finnmark;56;;;KF99999 S1D1 m0;Kommunal veg;Fiktiv;99999;1;1;0;0;930222;0;0;;;;enkelBilveg;0;;571:1019212512,571:1019212518;POINT;(924974;7824474
1019212673;570;1;1;30.06.2023;;2024-06-03T20:05:01;;30.06.2023;02:47:00;Fredag;6;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Ikke tettsted;8,8;70;Vinterdriftsklasse D;20;;Fylkesveg;3176;;;;POINT (237010 6588618);Ikke gangfelt;Ikke i vegkryss;UID6122181044;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2023;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1300;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;5768;;;;;Tønsberg;3905;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2026,3850 Grønt Vestfold nord 2022-2026,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030;FV3176 S1D1 m5768;Fylkesveg;Eksisterende;3176;1;1;5768,18;5768,18;1175814;0,65056158;0,65056158;;;;enkelBilveg;0;;571:1019212674;237008,16;6588618,88;31.931
1019212680;570;1;1;15.06.2023;;2024-06-03T20:05:01;;15.06.2023;15:55:00;Torsdag;6;Påkjøring av kjørende fra fortau eller G/S-veg, ved høyresving;2;;;;;Vanlig veg/gate;Rundkjøring;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;8;50;Vinterdriftsklasse D;25;;Fylkesveg;3106;;;;POINT (239503 6579489);Skiltet gangfelt utenfor kryss;Ikke i vegkryss;UID6124398711;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2023;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5000;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;21;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2026,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030;FV3106 S1D1 m21;Fylkesveg;Eksisterende;3106;1;1;20,603;20,603;1175879;0,00202722;0,00202722;;;;kanalisertVeg;0;;571:1019212681,571:1019212683;239498,62;6579491,30;2.286
1019212974;570;1;1;15.06.2023;;2024-06-03T20:07:55;;15.06.2023;14:40:00;Torsdag;6;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;;;;;Motorveg;Vegstrekning utenfor kryss/avkjørsel;Ja;Både midt- og kantoppmerking;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;4;Ikke tettsted;21,5;100;Vinterdriftsklasse A;28;;Europaveg;18;;;;POINT (227717 6614662);Ukjent;Ikke i vegkryss;UID1665823510;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2023;0;0;0;0;1;0;0;0;0;0;0;0;0;0;28189;Nei;Nei;;Ja;Vestfold;39;Holmestrand;3903;V;K;Nei;44;1;840;;;;;Holmestrand;3903;Vestfold;39;RUTE3 2014-2023 / 2018-2029;9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025;EV18 S44D1 m840;Europaveg;Eksisterende;18;44;1;839,837;839,837;2172080;1;1;;;;kanalisertVeg;0;;571:1019212975;227718,54;6614673,07;66.537
1019212989;570;1;1;16.06.2023;;2024-06-03T20:07:55;;16.06.2023;06:50:00;Fredag;6;Kjørende fra fortau eller G/S-veg krysset kjørebanen på hitsiden av krysset;2;;;;;Gang- / sykkelveg;Avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Gang- / sykkelveg;2;Tettsted;;40;Vinterdriftsklasse GsB;;;Fylkesveg;3152;;;;POINT (237568 6584514);Skiltet gangfelt utenfor kryss;Ikke i vegkryss;UID5579415496;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2023;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;Nei;Ja;;Nei;Vestfold;39;Tønsberg;3905;V;G;Nei;1;110;1270;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2026,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030;FV3152 S1D110 m1270;Fylkesveg;Eksisterende;3152;1;110;1270,492;1270,492;2540217;0,65265584;0,65265584;;;;gangOgSykkelveg;0;;571:1019212991,571:1019212993;237567,64;6584513,38;47.191
1019213253;570;1;1;20.06.2023;;2024-06-03T20:09:58;;20.06.2023;07:42:00;Tirsdag;6;Påkjøring bakfra;2;;;;;Motorveg;Rundkjøring;Nei;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Retardasjonsfelt;2;Ikke tettsted;;50;Vinterdriftsklasse A;20;;Europaveg;18;;;;POINT (217201 6559999);Ukjent;Ukjent;UID6837259991;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2023;0;0;0;0;0;0;0;2;0;0;0;0;0;0;10000;Nei;Nei;;Nei;Vestfold;39;Larvik;3909;V;K;Nei;32;1;727;3;595;;;Larvik;3909;Vestfold;39;RUTE3 2014-2023 / 2018-2029;9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025;EV18 S32D1 m727 KD3 m595;Europaveg;Eksisterende;18;32;1;595,341;595,341;1672737;0,97216622;0,97216622;;;;kanalisertVeg;0;;571:1019213254,571:1019213265;217193,83;6560005,44;28.572
1019213272;570;1;1;03.06.2023;;2024-06-03T20:09:58;;03.06.2023;22:09:00;Lørdag;6;Påkjøring forøvrig ved venstresving;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Tussmørke, skumring;Vanlig kjørefelt;2;Tettsted;7,1;50;Vinterdriftsklasse A;12;;Riksveg;400;;;;POINT (216611 6555352);Ukjent;Vikepliktsregulert kryss (skilt 202, 204, 210);UID2857233019;Helgedøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2023;0;0;0;0;0;1;0;1;0;0;0;0;0;0;3000;Nei;Nei;;Ja;Vestfold;39;Larvik;3909;V;K;Nei;1;1;597;;;;;Larvik;3909;Vestfold;39;RUTE3 2014-2023 / 2018-2029;9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025;RV400 S1D1 m597;Riksveg;Eksisterende;400;1;1;597,342;597,342;1175604;0,22989676;0,22989676;;;;enkelBilveg;0;;571:1019213273,571:1019213274;216609,43;6555351,24;2.133
1019213412;570;1;1;06.06.2023;;2024-06-03T20:11:27;;06.06.2023;18:01:00;Tirsdag;6;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Forbikjøringsfelt;2;Ikke tettsted;7,1;70;;20;;Fylkesveg;35;;;;POINT (227105 6605312);Ukjent;Ukjent;UID5348739425;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2023;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2730;Nei;Nei;;Nei;Vestfold;39;Holmestrand;3903;V;K;Nei;7;1;2822;;;;;Holmestrand;3903;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2026,3850 Grønt Vestfold nord 2022-2026;FV35 S7D1 m2822;Fylkesveg;Eksisterende;35;7;1;2821,64;2821,64;1175826;0,85727198;0,85727198;;;;enkelBilveg;0;;571:1019213413;227104,45;6605305,87;41.862
1019213523;570;1;1;07.06.2023;;2024-06-03T20:12:12;;07.06.2023;00:46:00;Onsdag;6;Ulykke med dyr innblandet;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;Ikke tettsted;6,1;80;Vinterdriftsklasse D;9;;Fylkesveg;3130;;;;POINT (228052 6578073);Ukjent;Ikke i vegkryss;UID6387392434;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2023;0;0;0;0;0;1;0;0;0;0;0;0;0;0;700;Nei;Nei;;Nei;Vestfold;39;Sandefjord;3907;V;K;Nei;3;1;1756;;;;;Sandefjord;3907;Vestfold;39;;3803 Vestfold syd 2022-2025,3820 Elektro øst 2021-2026,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030;FV3130 S3D1 m1756;Fylkesveg;Eksisterende;3130;3;1;1756,439;1756,439;1175881;0,70837464;0,70837464;;;;enkelBilveg;0;;571:1019213524;228051,26;6578075,38;101.804
1019213627;570;1;1;09.06.2023;;2024-06-03T20:12:58;;09.06.2023;18:26:00;Fredag;6;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;8,6;60;Vinterdriftsklasse C;20;;Fylkesveg;303;;;;POINT (225146 6558723);Ukjent;Ikke i vegkryss;UID2333399511;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2023;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5200;Nei;Nei;;Ja;Vestfold;39;Larvik;3909;V;K;Nei;2;1;2834;;;;;Larvik;3909;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2026,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030;FV303 S2D1 m2836;Fylkesveg;Eksisterende;303;2;1;2836,443;2836,443;1175837;0,98277357;0,98277357;;;;enkelBilveg;0;;571:1019213628;225146,86;6558722,05;4.389
1019213796;570;1;1;21.06.2023;;2024-06-03T20:13:37;;21.06.2023;11:35:00;Onsdag;6;Påkjøring bakfra;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ja;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;Tettsted;11,5;50;Vinterdriftsklasse A;18;;Fylkesveg;303;;;;POINT (214646 6556435);Gangfelt i kryss;Signalregulert kryss;UID1304492646;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2023;0;0;0;0;0;0;0;2;0;0;0;0;0;0;12000;Nei;Nei;;Nei;Vestfold;39;Larvik;3909;V;K;Nei;1;1;794;;;;;Larvik;3909;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2026,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030;FV303 S1D1 m794;Fylkesveg;Eksisterende;303;1;1;794,147;794,147;1175503;0,39108675;0,39108675;;;;kanalisertVeg;0;;571:1019213797,571:1019213801;214651,70;6556440,69;2.952
1019214014;570;1;1;29.08.2023;;2024-06-03T20:15:01;;29.08.2023;15:47:00;Tirsdag;8;Påkjøring bakfra;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;7,2;50;Vinterdriftsklasse D;15;;Fylkesveg;2990;;;;POINT (216273 6558417);Ikke gangfelt;Ikke i vegkryss;UID3152086024;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2023;0;0;0;0;0;0;0;2;0;0;0;0;0;0;8500;Nei;Nei;;Ja;Vestfold;39;Larvik;3909;V;K;Nei;1;1;1580;;;;;Larvik;3909;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2026,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030;FV2990 S1D1 m1580;Fylkesveg;Eksisterende;2990;1;1;1579,908;1579,908;1175607;0,93119048;0,93119048;;;;enkelBilveg;0;;571:1019214015,571:1019214017;216275,52;6558416,27;57.403
1019214120;570;1;1;02.08.2023;;2024-06-03T20:16:28;;02.08.2023;10:50:00;Onsdag;8;Høyresving foran kjørende i samme retning;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;;30;;21;;Kommunal veg;18900;;;;POINT (224850 6565589);Gangfelt i kryss;Vikepliktsregulert kryss (skilt 202, 204, 210);UID5671554117;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2023;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;Nei;Nei;;Nei;Vestfold;39;Sandefjord;3907;V;K;Nei;1;1;8;;;;;Sandefjord;3907;Vestfold;39;;;KV18900 S1D1 m8;Kommunal veg;Eksisterende;18900;1;1;7,648;7,648;1148906;0,01755771;0,01755771;;;;enkelBilveg;0;;571:1019214121,571:1019214124;224852,52;6565591,84;61.937
1019214139;570;1;1;24.08.2023;;2024-06-03T20:16:28;;24.08.2023;14:41:00;Torsdag;8;Fotgjenger gikk langs vegen og ble påkjørt av ryggende kjøretøy;3;;;;;Vanlig veg/gate;Annet (P-plass, torv, o. l.);;Ukjent;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Annet;2;Tettsted;;30;;21;;Kommunal veg;99999;;;;POINT (216190 6555735);Ikke gangfelt;Ukjent;UID4975803197;Yrkesdøgn;Fotgjenger/akende;Fotgjenger langs vegen eller i kjørebanen;2023;0;0;2;0;0;0;0;1;0;0;0;0;0;0;;Nei;Nei;;Nei;Vestfold;39;Larvik;3909;F;K;Nei;1;1;0;;;;;Lebesby;5624;Finnmark;56;;;KF99999 S1D1 m0;Kommunal veg;Fiktiv;99999;1;1;0;0;930222;0;0;;;;enkelBilveg;0;;571:1019214140,571:1019214143,571:1019214146;POINT;(924974;7824474
1019214233;570;1;1;06.08.2023;;2024-06-03T20:17:16;;06.08.2023;21:13:00;Søndag;8;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;5;60;Vinterdriftsklasse D;19;;Fylkesveg;3248;;;;POINT (231404 6619690);Ukjent;Ikke i vegkryss;UID9851761628;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2023;0;0;0;0;0;0;0;1;0;0;0;0;0;0;800;Nei;Nei;;Nei;Vestfold;39;Holmestrand;3903;V;K;Nei;1;1;1747;;;;;Holmestrand;3903;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2026,3850 Grønt Vestfold nord 2022-2026;FV3248 S1D1 m1747;Fylkesveg;Eksisterende;3248;1;1;1746,872;1746,872;1175787;0,23145696;0,23145696;;;;enkelBilveg;0;;571:1019214227;231404,75;6619692,12;40.773
1019214329;570;1;1;01.05.2023;;2024-06-03T20:18:02;;01.05.2023;09:21:00;Mandag;5;Avsvinging til venstre foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;4 armet kryss (X-kryss);Nei;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;3;Tettsted;20,3;60;Vinterdriftsklasse C;3;;Fylkesveg;303;;;;POINT (226528 6563932);Gangfelt i kryss;Signalregulert kryss;UID5384542131;Helgedøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2023;0;0;0;0;0;0;0;2;0;0;0;0;0;0;12993;Nei;Nei;;Ja;Vestfold;39;Sandefjord;3907;V;K;Nei;2;1;8492;;;;;Sandefjord;3907;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2026,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030;FV303 S2D1 m8494;Fylkesveg;Eksisterende;303;2;1;8494,156;8494,156;1175838;0,89004192;0,89004192;;;;kanalisertVeg;0;;571:1019214330,571:1019214331;226521,95;6563928,00;3.702
1019214336;570;1;1;11.08.2023;;2024-06-03T20:18:02;;11.08.2023;14:35:00;Fredag;8;Påkjøring bakfra;3;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;7,5;80;;20;;Fylkesveg;308;;;;POINT (237429 6583308);Ukjent;Vikepliktsregulert kryss (skilt 202, 204, 210);UID9536062458;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2023;0;0;0;0;0;0;0;3;0;0;0;0;0;0;11308;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;1120;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2026,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030;FV308 S1D1 m1120;Fylkesveg;Eksisterende;308;1;1;1119,855;1119,855;1175545;0,446581;0,446581;;;;enkelBilveg;0;;571:1019214321,571:1019214322,571:1019214337;237427,90;6583309,67;30.819
1019214540;570;1;1;04.05.2023;;2024-06-03T20:19:40;;04.05.2023;08:08:00;Torsdag;5;Møting på rett vegstrekning;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;7,9;60;;12;;Fylkesveg;309;;;;POINT (239701 6574265);Ikke gangfelt;Ikke i vegkryss;UID2981137759;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2023;0;1;0;0;0;0;0;0;0;0;0;0;0;1;7800;Nei;Nei;;Ja;Vestfold;39;Færder;3911;V;K;Nei;2;1;703;;;;;Færder;3911;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2026,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030;FV309 S2D1 m703;Fylkesveg;Eksisterende;309;2;1;702,517;702,517;1175850;0,35776888;0,35776888;;;;enkelBilveg;0;;571:1019214542,571:1019214544;239702,35;6574265,16;7.304
1019214716;570;1;1;12.05.2023;;2024-06-03T20:21:18;;12.05.2023;13:06:00;Fredag;5;Påkjøring av kjørende fra fortau eller G/S-veg, ved venstresving;2;;;;;Gang- / sykkelveg;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Gang- / sykkelveg;2;Tettsted;;50;;20;;Kommunal veg;3122;;;;POINT (238940 6578957);Ikke gangfelt;Vikepliktsregulert kryss (skilt 202, 204, 210);UID7350779497;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2023;0;0;0;0;0;0;0;0;0;0;1;0;0;1;;Nei;Nei;;Nei;Vestfold;39;Tønsberg;3905;V;G;Nei;1;100;294;;;;;Tønsberg;3905;Vestfold;39;;;KV3122 S1D100 m294;Kommunal veg;Eksisterende;3122;1;100;293,921;293,921;2652173;0,27343178;0,27343178;;;;gangOgSykkelveg;0;;571:1019214717,571:1019214725;238943,08;6578955,23;10.301
1019214718;570;1;1;05.05.2023;;2024-06-03T20:21:18;;05.05.2023;14:21:00;Fredag;5;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;6,2;60;Vinterdriftsklasse C;;;Fylkesveg;3160;;;;POINT (231037 6575271);Ukjent;Ikke i vegkryss;UID5552883005;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2023;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7336;Nei;Nei;;Ja;Vestfold;39;Sandefjord;3907;V;K;Nei;1;1;1783;;;;;Sandefjord;3907;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2026,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030;FV3160 S1D1 m1783;Fylkesveg;Eksisterende;3160;1;1;1782,712;1782,712;1175731;0,7590385;0,7590385;;;;enkelBilveg;0;;571:1019214724;231041,03;6575275,01;67.445
1019214867;570;1;1;15.05.2023;;2024-06-03T20:22:07;;15.05.2023;15:00:00;Mandag;5;Påkjøring av gjenstand i kjørebanen;1;;;;;Vanlig veg/gate;Rundkjøring;Ja;Ukjent;Asfalt, oljegrus;Glatt ellers;God sikt, opphold;Dagslys;Vanlig kjørefelt;1;Ikke tettsted;10;80;;21;;Fylkesveg;308;;;;POINT (237177 6583560);Ukjent;Ukjent;UID9906668802;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2023;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;Nei;Nei;;Nei;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;766;1;32;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2026,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030;FV308 S1D1 m766 KD1 m33;Fylkesveg;Eksisterende;308;1;1;32,921;32,921;1669547;0,33157767;0,33157767;;;;rundkjøring;0;;571:1019214868;237175,07;6583559,49;34.587
1019214948;570;1;1;28.10.2023;;2024-06-03T20:22:54;;28.10.2023;17:13:00;Lørdag;10;Avsvinging til venstre foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Tussmørke, skumring;Vanlig kjørefelt;2;Ikke tettsted;6,2;40;Vinterdriftsklasse D;3;;Fylkesveg;3076;;;;POINT (237651 6561139);Ikke gangfelt;Vikepliktsregulert kryss (skilt 202, 204, 210);UID7081009963;Helgedøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2023;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1600;Nei;Ja;;Ja;Vestfold;39;Færder;3911;V;K;Nei;1;1;1082;;;;;Færder;3911;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2026,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030;FV3076 S1D1 m1082;Fylkesveg;Eksisterende;3076;1;1;1081,858;1081,858;1175682;0,16950935;0,16950935;;;;enkelBilveg;0;;571:1019214949,571:1019214954;237648,78;6561136,75;4.445
