LineNumber	Kommune	Year	Month	Totals	Late	ONTIME
701731	Tønsberg	2024	1	7	5	2
701731	Tønsberg	2024	2	9	6	3
701731	Tønsberg	2024	3	8	4	4
701731	Tønsberg	2024	4	8	5	3
701731	Tønsberg	2024	5	9	7	2
701731	Tønsberg	2024	6	6	2	4
701731	Tønsberg	2024	8	6	5	1
701736	Tønsberg	2024	1	12	10	2
701736	Tønsberg	2024	2	14	12	2
701736	Tønsberg	2024	3	15	10	5
701736	Tønsberg	2024	4	19	13	6
701736	Tønsberg	2024	5	17	6	11
701736	Tønsberg	2024	6	12	3	9
701736	Tønsberg	2024	8	8	6	2
701800	Holmestrand	2024	1	11	1	10
701800	Holmestrand	2024	2	4		4
701800	Holmestrand	2024	3	10	1	9
701800	Holmestrand	2024	4	8	1	7
701800	Holmestrand	2024	5	13		13
701800	Holmestrand	2024	6	13	1	12
701800	Holmestrand	2024	8	9		9
701803	Holmestrand	2024	1	9		9
701803	Holmestrand	2024	2	7		7
701803	Holmestrand	2024	3	9		9
701803	Holmestrand	2024	4	17		17
701803	Holmestrand	2024	5	12		12
701803	Holmestrand	2024	6	10		10
701803	Holmestrand	2024	8	8		8
701806	Holmestrand	2024	1	2	1	1
701806	Holmestrand	2024	2	3	2	1
701806	Holmestrand	2024	3	1	1	
701806	Holmestrand	2024	4	1		1
701806	Holmestrand	2024	5	2	1	1
701810	Holmestrand	2024	1	1		1
701810	Holmestrand	2024	2	3		3
701810	Holmestrand	2024	3	2		2
701810	Holmestrand	2024	4	3		3
701810	Holmestrand	2024	5	4		4
701810	Holmestrand	2024	6	2	1	1
701810	Holmestrand	2024	8	2		2
701815	Holmestrand	2024	1	11		11
701815	Holmestrand	2024	2	6		6
701815	Holmestrand	2024	3	5		5
701815	Holmestrand	2024	4	11		11
701815	Holmestrand	2024	5	6		6
701815	Holmestrand	2024	6	8		8
701815	Holmestrand	2024	8	7		7
701817	Holmestrand	2024	1	15	8	7
701817	Holmestrand	2024	2	13	2	11
701817	Holmestrand	2024	3	20	5	15
701817	Holmestrand	2024	4	14	6	8
701817	Holmestrand	2024	5	17	9	8
701817	Holmestrand	2024	6	13	4	9
701817	Holmestrand	2024	8	12	6	6
701820	Holmestrand	2024	1	12	1	11
701820	Holmestrand	2024	2	6		6
701820	Holmestrand	2024	3	5	1	4
701820	Holmestrand	2024	4	11		11
701820	Holmestrand	2024	5	10		10
701820	Holmestrand	2024	6	7	1	6
701820	Holmestrand	2024	8	10	1	9
701821	Drammen	2024	1	2	1	1
701821	Drammen	2024	2	4		4
701821	Drammen	2024	3	1		1
701821	Drammen	2024	5	3		3
701821	Drammen	2024	6	3	1	2
701821	Drammen	2024	8	6	2	4
701822	Holmestrand	2024	1	20	2	18
701822	Holmestrand	2024	2	18	1	17
701822	Holmestrand	2024	3	12		12
701822	Holmestrand	2024	4	31	2	29
701822	Holmestrand	2024	5	20	3	17
701822	Holmestrand	2024	6	13	3	10
701822	Holmestrand	2024	8	10		10
701823	Holmestrand	2024	1	9		9
701823	Holmestrand	2024	2	6		6
701823	Holmestrand	2024	3	4		4
701823	Holmestrand	2024	4	4		4
701823	Holmestrand	2024	5	5		5
701823	Holmestrand	2024	6	9	2	7
701823	Holmestrand	2024	8	7		7
701824	Holmestrand	2024	1	8	2	6
701824	Holmestrand	2024	2	10	4	6
701824	Holmestrand	2024	3	7		7
701824	Holmestrand	2024	4	12		12
701824	Holmestrand	2024	5	8		8
701824	Holmestrand	2024	6	6		6
701824	Holmestrand	2024	8	7		7
701827	Holmestrand	2024	4	1		1
701827	Holmestrand	2024	5	5		5
701827	Holmestrand	2024	6	2		2
701830	Drammen	2024	1	2		2
701830	Drammen	2024	2	3		3
701830	Drammen	2024	3	2		2
701830	Drammen	2024	5	3		3
701830	Drammen	2024	6	2		2
701830	Drammen	2024	8	1		1
701830	Holmestrand	2024	1	1		1
701830	Holmestrand	2024	2	3		3
701830	Holmestrand	2024	3	2		2
701830	Holmestrand	2024	5	3		3
701830	Holmestrand	2024	6	2		2
701830	Holmestrand	2024	8	1		1
701831	Holmestrand	2024	1	2		2
701831	Holmestrand	2024	2	4		4
701831	Holmestrand	2024	3	3		3
701831	Holmestrand	2024	4	4		4
701831	Holmestrand	2024	5	2		2
701831	Holmestrand	2024	6	2		2
701831	Holmestrand	2024	8	2		2
701833	Horten	2024	1	4	2	2
701833	Horten	2024	2	3	3	
701833	Horten	2024	3	3	1	2
701833	Horten	2024	4	2	1	1
701833	Horten	2024	5	4		4
701833	Horten	2024	6	4		4
701833	Horten	2024	8	2	1	1
701834	Holmestrand	2024	1	5		5
701834	Holmestrand	2024	2	6		6
701834	Holmestrand	2024	3	6		6
701834	Holmestrand	2024	4	8		8
701834	Holmestrand	2024	5	10	1	9
701834	Holmestrand	2024	6	6		6
701834	Holmestrand	2024	8	3	1	2
701838	Drammen	2024	1	1		1
701838	Drammen	2024	2	1		1
701838	Drammen	2024	5	2		2
701839	Drammen	2024	1	12	6	6
701839	Drammen	2024	2	13	3	10
701839	Drammen	2024	3	9		9
701839	Drammen	2024	4	12	2	10
701839	Drammen	2024	5	9	3	6
701839	Drammen	2024	6	9	4	5
701839	Drammen	2024	8	5	3	2
701842	Tønsberg	2024	8	8		8
701843	Tønsberg	2024	8	2	2	
701844	Tønsberg	2024	8	1	1	
701900	Horten	2024	1	44	21	23
701900	Horten	2024	2	26	8	18
701900	Horten	2024	3	35	9	26
701900	Horten	2024	4	36	7	29
701900	Horten	2024	5	34	4	30
701900	Horten	2024	6	30	7	23
701900	Horten	2024	8	19	3	16
701901	Horten	2024	1	34	15	19
701901	Horten	2024	2	32	13	19
701901	Horten	2024	3	30	5	25
701901	Horten	2024	4	38	14	24
701901	Horten	2024	5	31	12	19
701901	Horten	2024	6	29	10	19
701901	Horten	2024	8	19	4	15
701902	Horten	2024	1	38	15	23
701902	Horten	2024	2	21	6	15
701902	Horten	2024	3	23	3	20
701902	Horten	2024	4	38	4	34
701902	Horten	2024	5	29	7	22
701902	Horten	2024	6	32	2	30
701902	Horten	2024	8	15	5	10
701904	Horten	2024	1	18		18
701904	Horten	2024	2	15		15
701904	Horten	2024	3	15		15
701904	Horten	2024	4	19		19
701904	Horten	2024	5	16		16
701904	Horten	2024	6	12		12
701904	Horten	2024	8	8		8
701905	Horten	2024	2	1	1	
701905	Horten	2024	3	1	1	
701905	Horten	2024	5	2		2
701908	Holmestrand	2024	1	2	1	1
701908	Holmestrand	2024	2	1		1
701908	Holmestrand	2024	4	2		2
701908	Holmestrand	2024	5	4		4
701908	Holmestrand	2024	6	1		1
701908	Holmestrand	2024	8	2		2
701910	Holmestrand	2024	1	19	12	7
701910	Holmestrand	2024	2	16	8	8
701910	Holmestrand	2024	3	16	7	9
701910	Holmestrand	2024	4	21	8	13
701910	Holmestrand	2024	5	17	8	9
701910	Holmestrand	2024	6	15	5	10
701910	Holmestrand	2024	8	8	7	1
701911	Holmestrand	2024	1	25	1	24
701911	Holmestrand	2024	2	25		25
701911	Holmestrand	2024	3	22	1	21
701911	Holmestrand	2024	4	20		20
701911	Holmestrand	2024	5	16		16
701911	Holmestrand	2024	6	15		15
701911	Holmestrand	2024	8	16		16
701912	Holmestrand	2024	1	13		13
701912	Holmestrand	2024	2	12		12
701912	Holmestrand	2024	3	8		8
701912	Holmestrand	2024	4	15		15
701912	Holmestrand	2024	5	13		13
701912	Holmestrand	2024	6	10		10
701912	Holmestrand	2024	8	2		2
701913	Holmestrand	2024	1	38	7	31
701913	Holmestrand	2024	2	27	4	23
701913	Holmestrand	2024	3	33		33
701913	Holmestrand	2024	4	44	1	43
701913	Holmestrand	2024	5	35		35
701913	Holmestrand	2024	6	27		27
701913	Holmestrand	2024	8	21		21
701913	Tønsberg	2024	1	20	18	2
701913	Tønsberg	2024	2	17	17	
701913	Tønsberg	2024	3	17	8	9
701913	Tønsberg	2024	4	21	5	16
701913	Tønsberg	2024	5	17		17
701913	Tønsberg	2024	6	15	1	14
701913	Tønsberg	2024	8	14	13	1
701914	Holmestrand	2024	1	21	5	16
701914	Holmestrand	2024	2	16		16
701914	Holmestrand	2024	3	11		11
701914	Holmestrand	2024	4	21		21
701914	Holmestrand	2024	5	11		11
701914	Holmestrand	2024	6	6		6
701914	Holmestrand	2024	8	19	1	18
701915	Holmestrand	2024	1	4	2	2
701915	Holmestrand	2024	2	2	1	1
701915	Holmestrand	2024	3	3		3
701915	Holmestrand	2024	4	4	1	3
701915	Holmestrand	2024	5	4		4
701915	Holmestrand	2024	6	4		4
701915	Holmestrand	2024	8	1		1
701916	Holmestrand	2024	1	7	6	1
701916	Holmestrand	2024	2	12	9	3
701916	Holmestrand	2024	3	4	3	1
701916	Holmestrand	2024	4	12	7	5
701916	Holmestrand	2024	5	12	7	5
701916	Holmestrand	2024	6	12	2	10
701916	Holmestrand	2024	8	9	6	3
701918	Holmestrand	2024	1	3	2	1
701918	Holmestrand	2024	2	11	7	4
701918	Holmestrand	2024	3	4		4
701918	Holmestrand	2024	4	16	7	9
701918	Holmestrand	2024	5	19	7	12
701918	Holmestrand	2024	6	13	8	5
701918	Holmestrand	2024	8	9	4	5
701919	Holmestrand	2024	1	13	4	9
701919	Holmestrand	2024	2	12	3	9
701919	Holmestrand	2024	3	11	1	10
701919	Holmestrand	2024	4	15	3	12
701919	Holmestrand	2024	5	13	1	12
701919	Holmestrand	2024	6	10		10
701919	Holmestrand	2024	8	9	2	7
701922	Holmestrand	2024	1	9	9	
701922	Holmestrand	2024	2	10	7	3
701922	Holmestrand	2024	3	3	3	
701922	Holmestrand	2024	4	15	9	6
701922	Holmestrand	2024	5	16	12	4
701922	Holmestrand	2024	6	11	4	7
701922	Holmestrand	2024	8	8	5	3
701924	Holmestrand	2024	1	11	11	
701924	Holmestrand	2024	2	5	5	
701924	Holmestrand	2024	3	9	7	2
701924	Holmestrand	2024	4	11	11	
701924	Holmestrand	2024	5	10	7	3
701924	Holmestrand	2024	6	11	9	2
701924	Holmestrand	2024	8	8	8	
701925	Holmestrand	2024	1	2	2	
701925	Holmestrand	2024	2	3	3	
701925	Holmestrand	2024	3	2	1	1
701925	Holmestrand	2024	4	5	4	1
701925	Holmestrand	2024	5	4	3	1
701925	Holmestrand	2024	6	3		3
701925	Holmestrand	2024	8	2	1	1
701927	Holmestrand	2024	1	3	3	
701927	Holmestrand	2024	2	2	2	
701927	Holmestrand	2024	3	3	3	
701927	Holmestrand	2024	4	1	1	
701927	Holmestrand	2024	5	3	3	
701927	Holmestrand	2024	6	3	1	2
701927	Holmestrand	2024	8	2	2	
701929	Horten	2024	1	20	8	12
701929	Horten	2024	2	18	3	15
701929	Horten	2024	3	13	1	12
701929	Horten	2024	4	22	5	17
701929	Horten	2024	5	17	4	13
701929	Horten	2024	6	15	5	10
701929	Horten	2024	8	12	6	6
701929	Tønsberg	2024	1	23	19	4
701929	Tønsberg	2024	2	17	13	4
701929	Tønsberg	2024	3	16	6	10
701929	Tønsberg	2024	4	24	10	14
701929	Tønsberg	2024	5	23	8	15
701929	Tønsberg	2024	6	16	2	14
701929	Tønsberg	2024	8	12	4	8
701930	Tønsberg	2024	1	22	20	2
701930	Tønsberg	2024	2	15	14	1
701930	Tønsberg	2024	3	15	10	5
701930	Tønsberg	2024	4	24	13	11
701930	Tønsberg	2024	5	19	15	4
701930	Tønsberg	2024	6	18	7	11
701930	Tønsberg	2024	8	12	11	1
701931	Horten	2024	2	3	1	2
701931	Horten	2024	6	1		1
701931	Tønsberg	2024	1	19	8	11
701931	Tønsberg	2024	2	16	6	10
701931	Tønsberg	2024	3	15	2	13
701931	Tønsberg	2024	4	20	6	14
701931	Tønsberg	2024	5	19	4	15
701931	Tønsberg	2024	6	15	2	13
701931	Tønsberg	2024	8	13	6	7
701933	Tønsberg	2024	1	21	16	5
701933	Tønsberg	2024	2	18	15	3
701933	Tønsberg	2024	3	17	10	7
701933	Tønsberg	2024	4	26	8	18
701933	Tønsberg	2024	5	20	14	6
701933	Tønsberg	2024	6	14	6	8
701933	Tønsberg	2024	8	10	6	4
701934	Tønsberg	2024	1	6		6
701934	Tønsberg	2024	2	3		3
701934	Tønsberg	2024	3	4		4
701934	Tønsberg	2024	4	7		7
701934	Tønsberg	2024	5	6	1	5
701934	Tønsberg	2024	6	6	1	5
701934	Tønsberg	2024	8	2		2
701935	Tønsberg	2024	1	6	3	3
701935	Tønsberg	2024	2	6	1	5
701935	Tønsberg	2024	3	4		4
701935	Tønsberg	2024	4	8	1	7
701935	Tønsberg	2024	5	5	2	3
701935	Tønsberg	2024	6	4	1	3
701935	Tønsberg	2024	8	1		1
701936	Tønsberg	2024	1	10		10
701936	Tønsberg	2024	2	11	1	10
701936	Tønsberg	2024	3	8	1	7
701936	Tønsberg	2024	4	12	2	10
701936	Tønsberg	2024	5	12		12
701936	Tønsberg	2024	6	8		8
701936	Tønsberg	2024	8	6		6
701937	Tønsberg	2024	1	20	17	3
701937	Tønsberg	2024	2	16	14	2
701937	Tønsberg	2024	3	14	10	4
701937	Tønsberg	2024	4	19	11	8
701937	Tønsberg	2024	5	18	16	2
701937	Tønsberg	2024	6	15	10	5
701937	Tønsberg	2024	8	10	4	6
701938	Tønsberg	2024	1	8	2	6
701938	Tønsberg	2024	2	7		7
701938	Tønsberg	2024	3	8	1	7
701938	Tønsberg	2024	4	9	1	8
701938	Tønsberg	2024	5	9	1	8
701938	Tønsberg	2024	6	7	1	6
701938	Tønsberg	2024	8	4		4
701940	Horten	2024	4	1	1	
701940	Tønsberg	2024	1	40	15	25
701940	Tønsberg	2024	2	33	2	31
701940	Tønsberg	2024	3	30	1	29
701940	Tønsberg	2024	4	47	4	43
701940	Tønsberg	2024	5	41	4	37
701940	Tønsberg	2024	6	33	12	21
701940	Tønsberg	2024	8	21	1	20
701941	Horten	2024	1	20	17	3
701941	Horten	2024	2	16	10	6
701941	Horten	2024	3	17	7	10
701941	Horten	2024	4	21	6	15
701941	Horten	2024	5	16	6	10
701941	Horten	2024	6	14	2	12
701941	Horten	2024	8	10	3	7
701941	Tønsberg	2024	1	1	1	
701941	Tønsberg	2024	3	1		1
701942	Tønsberg	2024	1	6		6
701942	Tønsberg	2024	2	3	2	1
701942	Tønsberg	2024	3	3		3
701942	Tønsberg	2024	4	7	1	6
701942	Tønsberg	2024	5	4		4
701942	Tønsberg	2024	6	4		4
701942	Tønsberg	2024	8	5		5
701943	Tønsberg	2024	1	3	2	1
701943	Tønsberg	2024	2	3		3
701943	Tønsberg	2024	3	3		3
701943	Tønsberg	2024	4	5	2	3
701943	Tønsberg	2024	5	4	1	3
701943	Tønsberg	2024	6	3	1	2
701943	Tønsberg	2024	8	1	1	
701944	Tønsberg	2024	1	9	3	6
701944	Tønsberg	2024	2	10	2	8
701944	Tønsberg	2024	3	9		9
701944	Tønsberg	2024	4	12		12
701944	Tønsberg	2024	5	11		11
701944	Tønsberg	2024	6	9	1	8
701944	Tønsberg	2024	8	7	2	5
701945	Horten	2024	1	18	4	14
701945	Horten	2024	2	14	2	12
701945	Horten	2024	3	15	1	14
701945	Horten	2024	4	19	2	17
701945	Horten	2024	5	18	1	17
701945	Horten	2024	6	16		16
701945	Horten	2024	8	9	1	8
701945	Tønsberg	2024	1	17	15	2
701945	Tønsberg	2024	2	16	8	8
701945	Tønsberg	2024	3	14	6	8
701945	Tønsberg	2024	4	15	6	9
701945	Tønsberg	2024	5	10	2	8
701945	Tønsberg	2024	6	6		6
701945	Tønsberg	2024	8	5	1	4
701946	Tønsberg	2024	1	7	1	6
701946	Tønsberg	2024	2	8		8
701946	Tønsberg	2024	3	7	1	6
701946	Tønsberg	2024	4	9		9
701946	Tønsberg	2024	5	8		8
701946	Tønsberg	2024	6	6		6
701946	Tønsberg	2024	8	4		4
701950	Horten	2024	2	6	1	5
701950	Horten	2024	4	9	2	7
701950	Horten	2024	5	8		8
701950	Horten	2024	6	6	1	5
701950	Horten	2024	8	2	1	1
701953	Holmestrand	2024	1	4	2	2
701953	Holmestrand	2024	2	3	1	2
701953	Holmestrand	2024	3	3	1	2
701953	Holmestrand	2024	4	4		4
701953	Holmestrand	2024	5	4	1	3
701953	Holmestrand	2024	6	3	1	2
705002	Færder	2024	1	3		3
705002	Færder	2024	2	4		4
705002	Færder	2024	3	3		3
705002	Færder	2024	4	4		4
705002	Færder	2024	5	3		3
705002	Færder	2024	6	3		3
705002	Færder	2024	7	13	5	8
705002	Færder	2024	8	4		4
705002	Horten	2024	1	5		5
705002	Horten	2024	2	4		4
705002	Horten	2024	3	4		4
705002	Horten	2024	4	3		3
705002	Horten	2024	5	6	2	4
705002	Horten	2024	6	9	1	8
705002	Horten	2024	7	10	1	9
705002	Horten	2024	8	9	1	8
705002	Larvik	2024	1	3	2	1
705002	Larvik	2024	2	3	1	2
705002	Larvik	2024	3	2	1	1
705002	Larvik	2024	4	4	1	3
705002	Larvik	2024	5	5		5
705002	Larvik	2024	6	4		4
705002	Larvik	2024	7	13	6	7
705002	Larvik	2024	8	4	1	3
705002	Tønsberg	2024	1	14	5	9
705002	Tønsberg	2024	2	14	5	9
705002	Tønsberg	2024	3	17	5	12
705002	Tønsberg	2024	4	15	6	9
705002	Tønsberg	2024	5	18	5	13
705002	Tønsberg	2024	6	32	16	16
705002	Tønsberg	2024	7	36	20	16
705002	Tønsberg	2024	8	25	13	12
705113	Færder	2024	1	1		1
705113	Færder	2024	3	2		2
705113	Færder	2024	4	3		3
705113	Færder	2024	5	2		2
705113	Færder	2024	6	5	1	4
705113	Færder	2024	7	9	3	6
705113	Færder	2024	8	3		3
705116	Tønsberg	2024	1	4		4
705116	Tønsberg	2024	2	4	1	3
705116	Tønsberg	2024	3	4	1	3
705116	Tønsberg	2024	4	3	1	2
705116	Tønsberg	2024	5	5		5
705116	Tønsberg	2024	6	6	1	5
705116	Tønsberg	2024	7	10	2	8
705116	Tønsberg	2024	8	5		5
705130	Sandefjord	2024	1	4	1	3
705130	Sandefjord	2024	2	2	1	1
705130	Sandefjord	2024	3	3		3
705130	Sandefjord	2024	4	3	1	2
705130	Sandefjord	2024	5	4	1	3
705130	Sandefjord	2024	6	6	2	4
705130	Sandefjord	2024	7	8	3	5
705130	Sandefjord	2024	8	7		7
705130	Tønsberg	2024	1	4		4
705130	Tønsberg	2024	2	1	1	
705130	Tønsberg	2024	3	3		3
705130	Tønsberg	2024	4	4		4
705130	Tønsberg	2024	5	4	1	3
705130	Tønsberg	2024	6	6	4	2
705130	Tønsberg	2024	7	8	3	5
705130	Tønsberg	2024	8	2		2
