Kommunenummer;Kommune;Kjønn;År;Innvandringsgrunn;Enhet;Antall
1571;Halsa (t.o.m. 2019);Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;5.7
1573;Smøla;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1612;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;13.7
1617;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;2.0
1640;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;14.3
1662;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;11.4
1665;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1711;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;21.6
1717;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;9.7
1736;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1738;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1749;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1804;Bodø;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;15.2
1812;Sømna;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1825;Grane;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1834;Lurøy;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1836;Rødøy;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1838;Gildeskål;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;4.5
1839;Beiarn;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1841;Fauske;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;16.5
1845;Sørfold;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1852;Tjeldsund (t.o.m. 2019);Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1854;Ballangen (t.o.m. 2019);Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;14.4
1856;Røst;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1867;Bø (Nordland);Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;13.3
1870;Sortland;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;21.3
1874;Moskenes;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;3.3
1919;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;10.0
1931;Lenvik (t.o.m. 2019);Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;20.2
1943;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
2011;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
2012;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;8.8
2023;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;3.3
2024;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
2028;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;4.4
2030;;Kvinner;2010;Flyktninger og deres familieinnvandrede;Prosent;8.3
0135;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;12.1
0213;Ski (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;20.5
0221;Aurskog-Høland (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;9.7
0228;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;21.5
0233;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;13.9
0415;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;19.1
0418;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;6.0
0419;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;6.6
0420;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;13.1
0423;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;19.8
0425;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;16.0
1124;Sola;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;7.9
1129;Forsand (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;4.8
1130;Strand;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;10.3
1133;Hjelmeland;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;10.1
1141;Finnøy (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
1142;Rennesøy (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;6.3
1221;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;12.8
1223;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;1.9
1227;Jondal (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
1232;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;4.1
1235;Voss (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;17.4
1244;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;1.6
1246;Fjell (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;13.1
1251;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;9.9
1253;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;2.9
1263;Lindås (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;6.0
1266;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;6.8
1401;Flora (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;16.6
1411;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;3.7
1412;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
1413;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;2.1
1416;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;13.7
1417;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;7.1
1432;Førde (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;15.4
1445;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;17.8
1449;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;9.8
1502;Molde (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;11.0
1504;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;9.1
1526;Stordal (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;3.0
1528;Sykkylven;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;12.3
1539;Rauma;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;3.2
1543;Nesset (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;3.1
1557;Gjemnes;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;9.7
1576;Aure;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;7.0
1620;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.6
1627;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;5.2
1632;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
1635;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
1638;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;16.7
1644;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;4.7
1653;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;16.2
1657;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;19.4
1703;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;21.6
1718;Leksvik (t.o.m. 2017);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;4.7
1725;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
1740;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;8.8
1743;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
1744;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;8.9
1804;Bodø;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;14.4
1812;Sømna;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
1816;Vevelstad;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
1818;Herøy (Nordland);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;3.8
1827;Dønna;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;4.6
1832;Hemnes;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;20.2
1849;Hamarøy (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;9.2
1851;Lødingen;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;15.0
1857;Værøy;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
1865;Vågan;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;17.4
1902;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;8.0
1923;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;18.2
1928;Torsken (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;6.3
1929;Berg (t.o.m. 2019);Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
1938;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;4.0
1939;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;3.7
1940;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;4.2
1941;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;10.3
1942;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;12.4
2011;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
2014;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
2015;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;0.0
2020;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;6.4
2027;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;6.3
2028;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;3.9
2030;;Kvinner;2011;Flyktninger og deres familieinnvandrede;Prosent;7.2
0101;;Menn;2011;Flyktninger og deres familieinnvandrede;Prosent;20.3
0105;;Menn;2011;Flyktninger og deres familieinnvandrede;Prosent;26.0
0118;;Menn;2011;Flyktninger og deres familieinnvandrede;Prosent;10.9
0119;;Menn;2011;Flyktninger og deres familieinnvandrede;Prosent;16.4
0124;Askim (t.o.m. 2019);Menn;2011;Flyktninger og deres familieinnvandrede;Prosent;23.2
1026;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;23.7
1046;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;9.5
1101;Eigersund;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;12.0
1124;Sola;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;9.6
1144;Kvitsøy;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;10.0
1149;Karmøy;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;12.4
1160;Vindafjord;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;5.8
1221;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;15.8
1223;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;2.2
1234;Granvin (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;6.0
1238;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;14.0
1241;Fusa (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;2.0
1243;Os (Hordaland) (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;11.5
1245;Sund (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;20.5
1247;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;11.6
1265;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1401;Flora (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;23.9
1412;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1413;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;2.0
1416;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;12.6
1417;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;16.6
1438;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;7.1
1439;Vågsøy (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;11.7
1519;Volda (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;19.2
1531;Sula;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;10.0
1532;Giske;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;8.1
1534;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;10.5
1547;Aukra;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;8.9
1560;Tingvoll;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;17.3
1566;Surnadal;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;5.1
1571;Halsa (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1573;Smøla;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1612;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;26.6
1620;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.8
1634;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;18.8
1636;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;3.4
1640;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;17.0
1662;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;11.4
1665;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1703;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;27.5
1711;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;18.7
1718;Leksvik (t.o.m. 2017);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;7.6
1736;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;5.5
1749;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1804;Bodø;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;20.2
1812;Sømna;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;5.1
1825;Grane;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1827;Dønna;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;7.1
1833;Rana;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;19.5
1839;Beiarn;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1841;Fauske;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;21.2
1850;Tysfjord (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1854;Ballangen (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;23.7
1856;Røst;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1859;Flakstad;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1902;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;11.5
1923;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;39.8
1931;Lenvik (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;25.8
1943;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
2011;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
2012;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;14.4
2015;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;3.8
2020;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;8.3
2027;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
2028;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;7.0
2030;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;8.5
0121;Rømskog (t.o.m. 2019);Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;7.0
0125;Eidsberg (t.o.m. 2019);Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;41.8
0136;Rygge (t.o.m. 2019);Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;30.8
0137;;Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;13.6
0213;Ski (t.o.m. 2019);Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;39.2
0235;;Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;33.4
0236;;Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;26.2
0403;;Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;44.2
0415;;Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;38.0
0418;;Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;14.3
0419;;Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;10.7
0428;;Alle;2010;Flyktninger og deres familieinnvandrede;Prosent;25.6
0428;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;14.3
0429;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;12.8
0438;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;15.6
0439;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;9.7
0441;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;16.8
0501;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;23.0
0511;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;15.2
0512;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;3.1
0517;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;17.0
0519;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;16.5
0532;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;13.9
0538;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;21.9
0627;Røyken (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;11.4
0628;Hurum (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;10.8
0706;Sandefjord (t.o.m. 2016);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;20.4
0713;Sande (Vestfold) (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;12.9
0716;Re (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;14.7
0720;Stokke (t.o.m. 2016);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;15.6
0723;Tjøme (t.o.m. 2017);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;14.5
0807;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;16.5
0817;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;10.5
0827;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
0904;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;14.6
0914;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;20.1
1003;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;15.9
1014;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;18.8
1037;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;16.8
1121;Time;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;18.4
1130;Strand;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;13.6
1134;Suldal;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;10.0
1141;Finnøy (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;2.2
1142;Rennesøy (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;5.5
1145;Bokn;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1201;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;17.8
1216;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;18.2
1219;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;17.5
1224;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;15.4
1232;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;4.5
1235;Voss (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;20.4
1244;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;2.3
1251;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;9.7
1253;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;4.1
1266;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1420;Sogndal (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;17.8
1421;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1426;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;10.4
1429;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;2.4
1441;Selje (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;3.1
1445;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;23.4
1449;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;10.6
1514;Sande (Møre og Romsdal);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;2.0
1515;Herøy (Møre og Romsdal);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;12.5
1539;Rauma;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;2.1
1543;Nesset (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1563;Sunndal;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;28.5
1576;Aure;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;7.1
1630;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1632;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1635;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;5.9
1653;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;20.2
1664;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;8.7
1724;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.6
1740;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1743;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1744;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;9.1
1748;;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
1805;Narvik (t.o.m. 2019);Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;17.3
1811;Bindal;Menn;2010;Flyktninger og deres familieinnvandrede;Prosent;0.0
