Enhet;År;Kommunenummer;Kommune;Kjønn;Antall
Personer;2016;1222;;Alle;17
Personer;2016;1223;;Alle;17
Personer;2016;1224;;Alle;43
Personer;2016;1227;Jondal (t.o.m. 2019);Alle;8
Personer;2016;1228;Odda (t.o.m. 2019);Alle;58
Personer;2016;1231;Ullensvang (t.o.m. 2019);Alle;22
Personer;2016;1232;;Alle;.
Personer;2016;1233;;Alle;9
Personer;2016;1234;Granvin (t.o.m. 2019);Alle;.
Personer;2016;1235;Voss (t.o.m. 2019);Alle;92
Personer;2016;1238;;Alle;53
Personer;2016;1241;Fusa (t.o.m. 2019);Alle;21
Personer;2016;1242;;Alle;10
Personer;2016;1243;Os (Hordaland) (t.o.m. 2019);Alle;29
Personer;2016;1244;;Alle;8
Personer;2016;1245;Sund (t.o.m. 2019);Alle;20
Personer;2016;1246;Fjell (t.o.m. 2019);Alle;86
Personer;2016;1247;;Alle;75
Personer;2016;1251;;Alle;44
Personer;2016;1252;;Alle;4
Personer;2016;1253;;Alle;32
Personer;2016;1256;Meland (t.o.m. 2019);Alle;48
Personer;2016;1259;Øygarden (t.o.m. 2019);Alle;36
Personer;2016;1260;Radøy (t.o.m. 2019);Alle;37
Personer;2016;1263;Lindås (t.o.m. 2019);Alle;54
Personer;2016;1264;;Alle;30
Personer;2016;1265;;Alle;5
Personer;2016;1266;;Alle;7
Personer;2016;1401;Flora (t.o.m. 2019);Alle;94
Personer;2016;1411;;Alle;17
Personer;2016;1412;;Alle;8
Personer;2016;1413;;Alle;14
Personer;2016;1416;;Alle;44
Personer;2016;1417;;Alle;22
Personer;2016;1418;Balestrand (t.o.m. 2019);Alle;18
Personer;2016;1419;Leikanger (t.o.m. 2019);Alle;21
Personer;2016;1420;Sogndal (t.o.m. 2019);Alle;112
Personer;2016;1421;;Alle;5
Personer;2016;1422;;Alle;28
Personer;2016;1424;;Alle;16
Personer;2016;1426;;Alle;36
Personer;2016;1428;;Alle;10
Personer;2016;1429;;Alle;15
Personer;2016;1430;Gaular (t.o.m. 2019);Alle;17
Personer;2016;1431;Jølster (t.o.m. 2019);Alle;26
Personer;2016;1432;Førde (t.o.m. 2019);Alle;63
Personer;2016;1433;Naustdal (t.o.m. 2019);Alle;24
Personer;2016;1438;;Alle;38
Personer;2016;1439;Vågsøy (t.o.m. 2019);Alle;26
Personer;2016;1441;Selje (t.o.m. 2019);Alle;13
Personer;2016;1443;Eid (t.o.m. 2019);Alle;51
Personer;2016;1444;Hornindal (t.o.m. 2019);Alle;6
Personer;2016;1445;;Alle;54
Personer;2016;1449;;Alle;61
Personer;2016;1502;Molde (t.o.m. 2019);Alle;225
Personer;2016;1504;Ålesund (t.o.m. 2019);Alle;135
Personer;2016;1505;Kristiansund;Alle;129
Personer;2016;1511;Vanylven;Alle;18
Personer;2016;1514;Sande (Møre og Romsdal);Alle;4
Personer;2016;1515;Herøy (Møre og Romsdal);Alle;16
Personer;2016;1516;Ulstein;Alle;63
Personer;2016;1517;Hareid;Alle;22
Personer;2016;1519;Volda (t.o.m. 2019);Alle;78
Personer;2016;1520;Ørsta;Alle;40
Personer;2016;1523;Ørskog (t.o.m. 2019);Alle;24
Personer;2016;1524;Norddal (t.o.m. 2019);Alle;5
Personer;2016;1525;Stranda;Alle;7
Personer;2016;1526;Stordal (t.o.m. 2019);Alle;.
Personer;2016;1528;Sykkylven;Alle;40
Personer;2016;1529;Skodje (t.o.m. 2019);Alle;20
Personer;2016;1531;Sula;Alle;21
Personer;2016;1532;Giske;Alle;37
Personer;2016;1534;Haram (t.o.m. 2019);Alle;37
Personer;2016;1535;Vestnes;Alle;31
Personer;2016;1539;Rauma;Alle;16
Personer;2016;1543;Nesset (t.o.m. 2019);Alle;28
Personer;2016;1545;Midsund (t.o.m. 2019);Alle;7
Personer;2016;1546;Sandøy (t.o.m. 2019);Alle;4
Personer;2016;1547;Aukra;Alle;37
Personer;2016;1548;Fræna (t.o.m. 2019);Alle;28
Personer;2016;1551;Eide (t.o.m. 2019);Alle;11
Personer;2016;1554;Averøy;Alle;25
Personer;2016;1557;Gjemnes;Alle;13
Personer;2016;1560;Tingvoll;Alle;28
Personer;2016;1563;Sunndal;Alle;120
Personer;2016;1566;Surnadal;Alle;60
Personer;2016;1567;;Alle;15
Personer;2016;1571;Halsa (t.o.m. 2019);Alle;14
Personer;2016;1573;Smøla;Alle;22
Personer;2016;1576;Aure;Alle;45
Personer;2016;1601;Trondheim (t.o.m. 2019);Alle;849
Personer;2016;1612;;Alle;19
Personer;2016;1613;;Alle;.
Personer;2016;1617;;Alle;33
Personer;2016;1620;;Alle;27
Personer;2016;1621;;Alle;31
Personer;2016;1622;;Alle;.
Personer;2016;1624;Rissa (t.o.m. 2017);Alle;59
Personer;2016;1627;;Alle;24
Personer;2016;1630;;Alle;28
Personer;2016;1632;;Alle;.
Personer;2016;1633;;Alle;5
Personer;2016;1634;;Alle;69
Personer;2016;1635;;Alle;26
Personer;2016;1636;;Alle;24
Personer;2016;1638;;Alle;71
Personer;2016;1640;;Alle;30
Personer;2016;1644;;Alle;16
Personer;2016;1648;;Alle;35
Personer;2016;1653;;Alle;70
Personer;2016;1657;;Alle;28
Personer;2016;1662;;Alle;31
Personer;2016;1663;;Alle;69
Personer;2016;1664;;Alle;30
Personer;2016;1665;;Alle;24
Personer;2016;1702;;Alle;142
Personer;2016;1703;;Alle;112
Personer;2016;1711;;Alle;28
Personer;2016;1714;;Alle;125
Personer;2016;1717;;Alle;26
Personer;2016;1718;Leksvik (t.o.m. 2017);Alle;31
Personer;2016;1719;;Alle;108
Personer;2016;1721;;Alle;109
Personer;2016;1724;;Alle;41
Personer;2016;1725;;Alle;.
Personer;2016;1736;;Alle;31
Personer;2016;1738;;Alle;15
Personer;2016;1739;;Alle;6
Personer;2016;1740;;Alle;15
Personer;2016;1742;;Alle;18
Personer;2016;1743;;Alle;12
Personer;2016;1744;;Alle;30
Personer;2016;1748;;Alle;7
Personer;2016;1749;;Alle;.
Personer;2016;1750;;Alle;46
Personer;2016;1751;;Alle;62
Personer;2016;1755;;Alle;12
Personer;2016;1756;;Alle;52
Personer;2016;1804;Bodø;Alle;274
Personer;2016;1805;Narvik (t.o.m. 2019);Alle;83
Personer;2016;1811;Bindal;Alle;10
Personer;2016;1812;Sømna;Alle;15
Personer;2016;1813;Brønnøy;Alle;68
Personer;2016;1815;Vega;Alle;11
Personer;2016;1816;Vevelstad;Alle;21
Personer;2016;1818;Herøy (Nordland);Alle;24
Personer;2016;1820;Alstahaug;Alle;80
Personer;2016;1822;Leirfjord;Alle;48
Personer;2016;1824;Vefsn;Alle;73
Personer;2016;1825;Grane;Alle;21
Personer;2016;1826;Hattfjelldal;Alle;10
Personer;2016;1827;Dønna;Alle;22
Personer;2016;1828;Nesna;Alle;35
Personer;2016;1832;Hemnes;Alle;11
Personer;2016;1833;Rana;Alle;88
Personer;2016;1834;Lurøy;Alle;.
Personer;2016;1835;Træna;Alle;.
Personer;2016;1836;Rødøy;Alle;.
Personer;2016;1837;Meløy;Alle;29
Personer;2016;1838;Gildeskål;Alle;37
Personer;2016;1839;Beiarn;Alle;14
Personer;2016;1840;Saltdal;Alle;36
Personer;2016;1841;Fauske;Alle;81
Personer;2016;1845;Sørfold;Alle;.
Personer;2016;1848;Steigen;Alle;45
Personer;2016;1849;Hamarøy (t.o.m. 2019);Alle;33
Personer;2016;1850;Tysfjord (t.o.m. 2019);Alle;.
Personer;2016;1851;Lødingen;Alle;31
Personer;2016;1852;Tjeldsund (t.o.m. 2019);Alle;.
Personer;2016;1853;Evenes;Alle;39
Personer;2016;1854;Ballangen (t.o.m. 2019);Alle;39
Personer;2016;1856;Røst;Alle;.
Personer;2016;1857;Værøy;Alle;.
Personer;2016;1859;Flakstad;Alle;8
Personer;2016;1860;Vestvågøy;Alle;91
Personer;2016;1865;Vågan;Alle;121
Personer;2016;1866;Hadsel;Alle;29
Personer;2016;1867;Bø (Nordland);Alle;49
Personer;2016;1868;Øksnes;Alle;27
Personer;2016;1870;Sortland;Alle;70
Personer;2016;1871;Andøy;Alle;61
Personer;2016;1874;Moskenes;Alle;13
Personer;2016;1902;;Alle;355
Personer;2016;1903;;Alle;210
Personer;2016;1911;;Alle;37
Personer;2016;1913;Skånland (t.o.m. 2019);Alle;12
Personer;2016;1917;;Alle;.
Personer;2016;1919;;Alle;10
Personer;2016;1920;;Alle;24
Personer;2016;1922;;Alle;34
Personer;2016;1923;;Alle;12
Personer;2016;1924;;Alle;30
Personer;2016;1925;;Alle;36
Personer;2016;1926;;Alle;7
Personer;2016;1927;Tranøy (t.o.m. 2019);Alle;48
Personer;2016;1928;Torsken (t.o.m. 2019);Alle;22
Personer;2016;1929;Berg (t.o.m. 2019);Alle;32
Personer;2016;1931;Lenvik (t.o.m. 2019);Alle;110
Personer;2016;1933;;Alle;19
Personer;2016;1936;;Alle;6
Personer;2016;1938;;Alle;6
Personer;2016;1939;;Alle;14
Personer;2016;1940;;Alle;14
Personer;2016;1941;;Alle;25
Personer;2016;1942;;Alle;33
Personer;2016;1943;;Alle;.
Personer;2016;2002;;Alle;.
Personer;2016;2003;;Alle;119
Personer;2016;2004;Hammerfest (t.o.m. 2019);Alle;88
Personer;2016;2011;;Alle;.
Personer;2016;2012;;Alle;79
Personer;2016;2014;;Alle;11
Personer;2016;2015;;Alle;.
Personer;2016;2017;Kvalsund (t.o.m. 2019);Alle;12
Personer;2016;2018;;Alle;.
Personer;2016;2019;;Alle;25
Personer;2016;2020;;Alle;36
Personer;2016;2021;;Alle;.
Personer;2016;2022;;Alle;.
Personer;2016;2023;;Alle;.
Personer;2016;2024;;Alle;.
Personer;2016;2025;;Alle;31
Personer;2016;2027;;Alle;19
Personer;2016;2028;;Alle;24
Personer;2016;2030;;Alle;66
Personer;2017;0101;;Kvinner;.
Personer;2017;0104;Moss (t.o.m. 2019);Kvinner;.
Personer;2017;0105;;Kvinner;.
Personer;2017;0106;;Kvinner;.
Personer;2017;0111;;Kvinner;.
Personer;2017;0118;;Kvinner;.
Personer;2017;0119;;Kvinner;.
Personer;2017;0121;Rømskog (t.o.m. 2019);Kvinner;.
Personer;2017;0122;Trøgstad (t.o.m. 2019);Kvinner;.
Personer;2017;0123;Spydeberg (t.o.m. 2019);Kvinner;.
Personer;2017;0124;Askim (t.o.m. 2019);Kvinner;.
Personer;2017;0125;Eidsberg (t.o.m. 2019);Kvinner;.
Personer;2017;0127;;Kvinner;.
Personer;2017;0128;;Kvinner;.
Personer;2017;0135;;Kvinner;.
Personer;2017;0136;Rygge (t.o.m. 2019);Kvinner;.
Personer;2017;0137;;Kvinner;.
Personer;2017;0138;Hobøl (t.o.m. 2019);Kvinner;.
Personer;2017;0211;;Kvinner;.
Personer;2017;0213;Ski (t.o.m. 2019);Kvinner;.
Personer;2017;0214;;Kvinner;.
Personer;2017;0215;;Kvinner;.
Personer;2017;0216;;Kvinner;.
Personer;2017;0217;Oppegård (t.o.m. 2019);Kvinner;.
Personer;2017;0219;;Kvinner;.
Personer;2017;0220;Asker (t.o.m. 2019);Kvinner;.
Personer;2017;0221;Aurskog-Høland (t.o.m. 2019);Kvinner;.
Personer;2017;0226;Sørum (t.o.m. 2019);Kvinner;.
Personer;2017;0227;Fet (t.o.m. 2019);Kvinner;.
Personer;2017;0228;;Kvinner;.
Personer;2017;0229;;Kvinner;.
Personer;2017;0230;;Kvinner;.
Personer;2017;0231;Skedsmo (t.o.m. 2019);Kvinner;.
Personer;2017;0233;;Kvinner;.
Personer;2017;0234;;Kvinner;.
Personer;2017;0235;;Kvinner;.
Personer;2017;0236;;Kvinner;.
Personer;2017;0237;;Kvinner;.
Personer;2017;0238;;Kvinner;.
Personer;2017;0239;;Kvinner;.
Personer;2017;0301;Oslo;Kvinner;.
Personer;2017;0402;;Kvinner;.
Personer;2017;0403;;Kvinner;.
Personer;2017;0412;;Kvinner;.
Personer;2017;0415;;Kvinner;.
Personer;2017;0417;;Kvinner;.
Personer;2017;0418;;Kvinner;.
Personer;2017;0419;;Kvinner;.
Personer;2017;0420;;Kvinner;.
Personer;2017;0423;;Kvinner;.
Personer;2017;0425;;Kvinner;.
Personer;2017;0426;;Kvinner;.
Personer;2017;0427;;Kvinner;.
Personer;2017;0428;;Kvinner;.
Personer;2017;0429;;Kvinner;.
Personer;2017;0430;;Kvinner;.
Personer;2017;0432;;Kvinner;.
Personer;2017;0434;;Kvinner;.
Personer;2017;0436;;Kvinner;.
Personer;2017;0437;;Kvinner;.
Personer;2017;0438;;Kvinner;.
Personer;2017;0439;;Kvinner;.
Personer;2017;0441;;Kvinner;.
Personer;2017;0501;;Kvinner;.
Personer;2017;0502;;Kvinner;.
Personer;2017;0511;;Kvinner;.
Personer;2017;0512;;Kvinner;.
Personer;2017;0513;;Kvinner;.
Personer;2017;0514;;Kvinner;.
Personer;2017;0515;;Kvinner;.
Personer;2017;0516;;Kvinner;.
Personer;2017;0517;;Kvinner;.
Personer;2017;0519;;Kvinner;.
Personer;2017;0520;;Kvinner;.
Personer;2017;0521;;Kvinner;.
Personer;2017;0522;;Kvinner;.
Personer;2017;0528;;Kvinner;.
Personer;2017;0529;;Kvinner;.
Personer;2017;0532;;Kvinner;.
Personer;2017;0533;;Kvinner;.
Personer;2017;0534;;Kvinner;.
Personer;2017;0536;;Kvinner;.
Personer;2017;0538;;Kvinner;.
Personer;2017;0540;;Kvinner;.
Personer;2017;0541;;Kvinner;.
Personer;2017;0542;;Kvinner;.
Personer;2017;0543;;Kvinner;.
Personer;2017;0544;;Kvinner;.
Personer;2017;0545;;Kvinner;.
Personer;2017;0602;Drammen (t.o.m. 2019);Kvinner;.
Personer;2017;0604;;Kvinner;.
Personer;2017;0605;;Kvinner;.
Personer;2017;0612;;Kvinner;.
Personer;2017;0615;;Kvinner;.
Personer;2017;0616;;Kvinner;.
Personer;2017;0617;;Kvinner;.
Personer;2017;0618;;Kvinner;.
Personer;2017;0619;;Kvinner;.
Personer;2017;0620;;Kvinner;.
Personer;2017;0621;;Kvinner;.
Personer;2017;0622;;Kvinner;.
Personer;2017;0623;;Kvinner;.
Personer;2017;0624;;Kvinner;.
Personer;2017;0625;Nedre Eiker (t.o.m. 2019);Kvinner;.
Personer;2017;0626;;Kvinner;.
Personer;2017;0627;Røyken (t.o.m. 2019);Kvinner;.
Personer;2017;0628;Hurum (t.o.m. 2019);Kvinner;.
Personer;2017;0631;;Kvinner;.
Personer;2017;0632;;Kvinner;.
Personer;2017;0633;;Kvinner;.
Personer;2017;0701;;Kvinner;.
Personer;2017;0702;Holmestrand (t.o.m. 2017);Kvinner;.
Personer;2017;0704;Tønsberg (t.o.m. 2019);Kvinner;.
Personer;2017;0709;Larvik (t.o.m. 2017);Kvinner;.
Personer;2017;0710;;Kvinner;.
Personer;2017;0711;Svelvik (t.o.m. 2019);Kvinner;.
Personer;2017;0713;Sande (Vestfold) (t.o.m. 2019);Kvinner;.
Personer;2017;0714;Hof (t.o.m. 2017);Kvinner;.
Personer;2017;0716;Re (t.o.m. 2019);Kvinner;.
Personer;2017;0722;Nøtterøy (t.o.m. 2017);Kvinner;.
Personer;2017;0723;Tjøme (t.o.m. 2017);Kvinner;.
Personer;2017;0728;Lardal (t.o.m. 2017);Kvinner;.
Personer;2017;0805;;Kvinner;.
Personer;2017;0806;;Kvinner;.
Personer;2017;0807;;Kvinner;.
Personer;2017;0811;;Kvinner;.
Personer;2017;0814;;Kvinner;.
Personer;2017;0815;;Kvinner;.
Personer;2017;0817;;Kvinner;.
Personer;2017;0819;;Kvinner;.
Personer;2017;0821;Bø (Telemark)  (t.o.m. 2019);Kvinner;.
Personer;2017;0822;Sauherad (t.o.m. 2019);Kvinner;.
Personer;2017;0826;;Kvinner;.
Personer;2017;0827;;Kvinner;.
Personer;2017;0828;;Kvinner;.
Personer;2017;0829;;Kvinner;.
Personer;2017;0830;;Kvinner;.
Personer;2017;0831;;Kvinner;.
Personer;2017;0833;;Kvinner;.
Personer;2017;0834;;Kvinner;.
Personer;2017;0901;;Kvinner;.
Personer;2017;0904;;Kvinner;.
Personer;2017;0906;;Kvinner;.
Personer;2017;0911;;Kvinner;.
Personer;2017;0912;;Kvinner;.
Personer;2017;0914;;Kvinner;.
Personer;2017;0919;;Kvinner;.
Personer;2017;0926;;Kvinner;.
Personer;2017;0928;;Kvinner;.
Personer;2017;0929;;Kvinner;.
Personer;2017;0935;;Kvinner;.
Personer;2017;0937;;Kvinner;.
Personer;2017;0938;;Kvinner;.
Personer;2017;0940;;Kvinner;.
Personer;2017;0941;;Kvinner;.
Personer;2017;1001;Kristiansand (t.o.m. 2019);Kvinner;.
Personer;2017;1002;Mandal (t.o.m. 2019);Kvinner;.
Personer;2017;1003;;Kvinner;.
Personer;2017;1004;;Kvinner;.
Personer;2017;1014;;Kvinner;.
Personer;2017;1017;Songdalen (t.o.m. 2019);Kvinner;.
Personer;2017;1018;Søgne (t.o.m. 2019);Kvinner;.
Personer;2017;1021;Marnardal (t.o.m. 2019);Kvinner;.
Personer;2017;1026;;Kvinner;.
Personer;2017;1027;Audnedal (t.o.m. 2019);Kvinner;.
Personer;2017;1029;Lindesnes (t.o.m. 2019);Kvinner;.
Personer;2017;1032;Lyngdal (t.o.m. 2019);Kvinner;.
Personer;2017;1034;;Kvinner;.
Personer;2017;1037;;Kvinner;.
Personer;2017;1046;;Kvinner;.
Personer;2017;1101;Eigersund;Kvinner;.
Personer;2017;1102;Sandnes (t.o.m. 2019);Kvinner;.
Personer;2017;1103;Stavanger;Kvinner;.
Personer;2017;1106;Haugesund;Kvinner;.
Personer;2017;1111;Sokndal;Kvinner;.
Personer;2017;1112;Lund;Kvinner;.
Personer;2017;1114;Bjerkreim;Kvinner;.
Personer;2017;1119;Hå;Kvinner;.
Personer;2017;1120;Klepp;Kvinner;.
Personer;2017;1121;Time;Kvinner;.
Personer;2017;1122;Gjesdal;Kvinner;.
Personer;2017;1124;Sola;Kvinner;.
Personer;2017;1127;Randaberg;Kvinner;.
Personer;2017;1129;Forsand (t.o.m. 2019);Kvinner;.
Personer;2017;1130;Strand;Kvinner;.
Personer;2017;1133;Hjelmeland;Kvinner;.
Personer;2017;1134;Suldal;Kvinner;.
Personer;2017;1135;Sauda;Kvinner;.
Personer;2017;1141;Finnøy (t.o.m. 2019);Kvinner;.
Personer;2017;1142;Rennesøy (t.o.m. 2019);Kvinner;.
Personer;2017;1144;Kvitsøy;Kvinner;.
Personer;2017;1146;Tysvær;Kvinner;.
Personer;2017;1149;Karmøy;Kvinner;.
Personer;2017;1151;Utsira;Kvinner;.
Personer;2017;1160;Vindafjord;Kvinner;.
Personer;2017;1201;;Kvinner;.
Personer;2017;1211;;Kvinner;.
Personer;2017;1216;;Kvinner;.
Personer;2017;1219;;Kvinner;.
Personer;2017;1221;;Kvinner;.
Personer;2017;1222;;Kvinner;.
Personer;2017;1223;;Kvinner;.
Personer;2017;1224;;Kvinner;.
Personer;2017;1227;Jondal (t.o.m. 2019);Kvinner;.
Personer;2017;1228;Odda (t.o.m. 2019);Kvinner;.
Personer;2017;1231;Ullensvang (t.o.m. 2019);Kvinner;.
Personer;2017;1233;;Kvinner;.
Personer;2017;1235;Voss (t.o.m. 2019);Kvinner;.
Personer;2017;1238;;Kvinner;.
Personer;2017;1241;Fusa (t.o.m. 2019);Kvinner;.
Personer;2017;1242;;Kvinner;.
Personer;2017;1243;Os (Hordaland) (t.o.m. 2019);Kvinner;.
Personer;2017;1244;;Kvinner;.
Personer;2017;1245;Sund (t.o.m. 2019);Kvinner;.
Personer;2017;1246;Fjell (t.o.m. 2019);Kvinner;.
Personer;2017;1247;;Kvinner;.
Personer;2017;1251;;Kvinner;.
Personer;2017;1252;;Kvinner;.
Personer;2017;1253;;Kvinner;.
Personer;2017;1256;Meland (t.o.m. 2019);Kvinner;.
Personer;2017;1259;Øygarden (t.o.m. 2019);Kvinner;.
Personer;2017;1260;Radøy (t.o.m. 2019);Kvinner;.
Personer;2017;1263;Lindås (t.o.m. 2019);Kvinner;.
Personer;2017;1264;;Kvinner;.
Personer;2017;1265;;Kvinner;.
Personer;2017;1266;;Kvinner;.
Personer;2017;1401;Flora (t.o.m. 2019);Kvinner;.
Personer;2017;1411;;Kvinner;.
Personer;2017;1412;;Kvinner;.
Personer;2017;1413;;Kvinner;.
Personer;2017;1416;;Kvinner;.
Personer;2017;1417;;Kvinner;.
Personer;2017;1418;Balestrand (t.o.m. 2019);Kvinner;.
Personer;2017;1419;Leikanger (t.o.m. 2019);Kvinner;.
Personer;2017;1420;Sogndal (t.o.m. 2019);Kvinner;.
Personer;2017;1421;;Kvinner;.
Personer;2017;1422;;Kvinner;.
Personer;2017;1424;;Kvinner;.
Personer;2017;1426;;Kvinner;.
Personer;2017;1428;;Kvinner;.
Personer;2017;1429;;Kvinner;.
Personer;2017;1430;Gaular (t.o.m. 2019);Kvinner;.
Personer;2017;1431;Jølster (t.o.m. 2019);Kvinner;.
Personer;2017;1432;Førde (t.o.m. 2019);Kvinner;.
Personer;2017;1433;Naustdal (t.o.m. 2019);Kvinner;.
Personer;2017;1438;;Kvinner;.
Personer;2017;1439;Vågsøy (t.o.m. 2019);Kvinner;.
Personer;2017;1441;Selje (t.o.m. 2019);Kvinner;.
Personer;2017;1443;Eid (t.o.m. 2019);Kvinner;.
Personer;2017;1444;Hornindal (t.o.m. 2019);Kvinner;.
Personer;2017;1445;;Kvinner;.
Personer;2017;1449;;Kvinner;.
Personer;2017;1502;Molde (t.o.m. 2019);Kvinner;.
Personer;2017;1504;Ålesund (t.o.m. 2019);Kvinner;.
Personer;2017;1505;Kristiansund;Kvinner;.
Personer;2017;1511;Vanylven;Kvinner;.
Personer;2017;1514;Sande (Møre og Romsdal);Kvinner;.
Personer;2017;1515;Herøy (Møre og Romsdal);Kvinner;.
Personer;2017;1516;Ulstein;Kvinner;.
Personer;2017;1517;Hareid;Kvinner;.
Personer;2017;1519;Volda (t.o.m. 2019);Kvinner;.
Personer;2017;1520;Ørsta;Kvinner;.
Personer;2017;1523;Ørskog (t.o.m. 2019);Kvinner;.
Personer;2017;1524;Norddal (t.o.m. 2019);Kvinner;.
Personer;2017;1525;Stranda;Kvinner;.
Personer;2017;1528;Sykkylven;Kvinner;.
Personer;2017;1529;Skodje (t.o.m. 2019);Kvinner;.
Personer;2017;1531;Sula;Kvinner;.
Personer;2017;1532;Giske;Kvinner;.
Personer;2017;1534;Haram (t.o.m. 2019);Kvinner;.
Personer;2017;1535;Vestnes;Kvinner;.
Personer;2017;1539;Rauma;Kvinner;.
Personer;2017;1543;Nesset (t.o.m. 2019);Kvinner;.
Personer;2017;1545;Midsund (t.o.m. 2019);Kvinner;.
Personer;2017;1546;Sandøy (t.o.m. 2019);Kvinner;.
Personer;2017;1547;Aukra;Kvinner;.
Personer;2017;1548;Fræna (t.o.m. 2019);Kvinner;.
Personer;2017;1551;Eide (t.o.m. 2019);Kvinner;.
Personer;2017;1554;Averøy;Kvinner;.
Personer;2017;1557;Gjemnes;Kvinner;.
Personer;2017;1560;Tingvoll;Kvinner;.
Personer;2017;1563;Sunndal;Kvinner;.
Personer;2017;1566;Surnadal;Kvinner;.
Personer;2017;1567;;Kvinner;.
Personer;2017;1571;Halsa (t.o.m. 2019);Kvinner;.
Personer;2017;1573;Smøla;Kvinner;.
Personer;2017;1576;Aure;Kvinner;.
Personer;2017;1601;Trondheim (t.o.m. 2019);Kvinner;.
Personer;2017;1612;;Kvinner;.
Personer;2017;1613;;Kvinner;.
Personer;2017;1617;;Kvinner;.
Personer;2017;1620;;Kvinner;.
Personer;2017;1621;;Kvinner;.
Personer;2017;1622;;Kvinner;.
Personer;2017;1624;Rissa (t.o.m. 2017);Kvinner;.
Personer;2017;1627;;Kvinner;.
Personer;2017;1630;;Kvinner;.
Personer;2017;1633;;Kvinner;.
Personer;2017;1634;;Kvinner;.
Personer;2017;1635;;Kvinner;.
Personer;2017;1636;;Kvinner;.
Personer;2017;1638;;Kvinner;.
Personer;2017;1640;;Kvinner;.
Personer;2017;1644;;Kvinner;.
Personer;2017;1648;;Kvinner;.
Personer;2017;1653;;Kvinner;.
Personer;2017;1657;;Kvinner;.
Personer;2017;1662;;Kvinner;.
Personer;2017;1663;;Kvinner;.
Personer;2017;1664;;Kvinner;.
Personer;2017;1665;;Kvinner;.
Personer;2017;1702;;Kvinner;.
Personer;2017;1703;;Kvinner;.
Personer;2017;1711;;Kvinner;.
Personer;2017;1714;;Kvinner;.
Personer;2017;1717;;Kvinner;.
Personer;2017;1718;Leksvik (t.o.m. 2017);Kvinner;.
Personer;2017;1719;;Kvinner;.
Personer;2017;1721;;Kvinner;.
Personer;2017;1724;;Kvinner;.
Personer;2017;1725;;Kvinner;.
Personer;2017;1736;;Kvinner;.
Personer;2017;1738;;Kvinner;.
Personer;2017;1739;;Kvinner;.
Personer;2017;1740;;Kvinner;.
Personer;2017;1742;;Kvinner;.
Personer;2017;1743;;Kvinner;.
Personer;2017;1744;;Kvinner;.
Personer;2017;1748;;Kvinner;.
Personer;2017;1749;;Kvinner;.
Personer;2017;1750;;Kvinner;.
Personer;2017;1751;;Kvinner;.
Personer;2017;1755;;Kvinner;.
Personer;2017;1756;;Kvinner;.
Personer;2017;1804;Bodø;Kvinner;.
Personer;2017;1805;Narvik (t.o.m. 2019);Kvinner;.
Personer;2017;1811;Bindal;Kvinner;.
Personer;2017;1812;Sømna;Kvinner;.
Personer;2017;1813;Brønnøy;Kvinner;.
Personer;2017;1815;Vega;Kvinner;.
Personer;2017;1816;Vevelstad;Kvinner;.
Personer;2017;1818;Herøy (Nordland);Kvinner;.
Personer;2017;1820;Alstahaug;Kvinner;.
Personer;2017;1822;Leirfjord;Kvinner;.
Personer;2017;1824;Vefsn;Kvinner;.
Personer;2017;1825;Grane;Kvinner;.
Personer;2017;1826;Hattfjelldal;Kvinner;.
Personer;2017;1827;Dønna;Kvinner;.
Personer;2017;1828;Nesna;Kvinner;.
Personer;2017;1832;Hemnes;Kvinner;.
Personer;2017;1833;Rana;Kvinner;.
Personer;2017;1837;Meløy;Kvinner;.
Personer;2017;1838;Gildeskål;Kvinner;.
Personer;2017;1839;Beiarn;Kvinner;.
Personer;2017;1840;Saltdal;Kvinner;.
Personer;2017;1841;Fauske;Kvinner;.
Personer;2017;1845;Sørfold;Kvinner;.
Personer;2017;1848;Steigen;Kvinner;.
Personer;2017;1849;Hamarøy (t.o.m. 2019);Kvinner;.
Personer;2017;1850;Tysfjord (t.o.m. 2019);Kvinner;.
Personer;2017;1851;Lødingen;Kvinner;.
Personer;2017;1853;Evenes;Kvinner;.
Personer;2017;1854;Ballangen (t.o.m. 2019);Kvinner;.
Personer;2017;1859;Flakstad;Kvinner;.
Personer;2017;1860;Vestvågøy;Kvinner;.
Personer;2017;1865;Vågan;Kvinner;.
Personer;2017;1866;Hadsel;Kvinner;.
Personer;2017;1867;Bø (Nordland);Kvinner;.
Personer;2017;1868;Øksnes;Kvinner;.
Personer;2017;1870;Sortland;Kvinner;.
Personer;2017;1871;Andøy;Kvinner;.
Personer;2017;1874;Moskenes;Kvinner;.
Personer;2017;1902;;Kvinner;.
Personer;2017;1903;;Kvinner;.
Personer;2017;1911;;Kvinner;.
Personer;2017;1913;Skånland (t.o.m. 2019);Kvinner;.
Personer;2017;1919;;Kvinner;.
Personer;2017;1920;;Kvinner;.
Personer;2017;1922;;Kvinner;.
Personer;2017;1923;;Kvinner;.
Personer;2017;1924;;Kvinner;.
Personer;2017;1925;;Kvinner;.
Personer;2017;1926;;Kvinner;.
Personer;2017;1927;Tranøy (t.o.m. 2019);Kvinner;.
Personer;2017;1928;Torsken (t.o.m. 2019);Kvinner;.
Personer;2017;1929;Berg (t.o.m. 2019);Kvinner;.
